row_label_raw,row_label_full,col_0,Gía trị,Dự phòng,Gía trị_1,Dự phòng_1,numeric__Gía trị,numeric__Dự phòng,numeric__Gía trị_1,numeric__Dự phòng_1
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,177.134.629.449,,207.843.046.081,,177134629449.0,,207843046081.0,
Tạm ứng,Tạm ứng,Tạm ứng,167.520.140.388,,151.792.191.996,,167520140388.0,,151792191996.0,
Phải thu khác,Phải thu khác,Phải thu khác,9.614.489.061,,56.050.854.085,,9614489061.0,,56050854085.0,
b) Dài hạn,b) Dài hạn,b) Dài hạn,13.330.528.885,,682.827.000,,13330528885.0,,682827000.0,
"Ký cược, ký quỹ","Ký cược, ký quỹ","Ký cược, ký quỹ",13.330.528.885,,682.827.000,,13330528885.0,,682827000.0,
Cộng,Cộng,Cộng,190.465.158.334,,208.525.873.081,,190465158334.0,,208525873081.0,
