row_label_raw,row_label_full,Chi tiêu,31/12/2021,01/01/2021,numeric__31/12/2021,numeric__01/01/2021
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,"387.089,21","180.645,58",387089.21,180645.58
Tài sản/(Nợ phải trả) thuần có gốc ngoại tệ,Tài sản/(Nợ phải trả) thuần có gốc ngoại tệ,Tài sản/(Nợ phải trả) thuần có gốc ngoại tệ,"387.089,21","180.645,58",387089.21,180645.58
