row_label_raw,row_label_full,Chỉ tiêu,Số đầu năm,Tăng trong năm,Giảm trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Số cuối năm
I. Nguyên giá BĐS đầu tư cho thuê,I. Nguyên giá BĐS đầu tư cho thuê,I. Nguyên giá BĐS đầu tư cho thuê,235.092.130.240,3.497.802.619,2.201.818.182,236.388.114.677,235092130240.0,3497802619.0,2201818182.0,236388114677.0
- Quyền sử dụng đất,- Quyền sử dụng đất,- Quyền sử dụng đất,75.544.898.085,250.000.000,2.201.818.182,73.593.079.903,75544898085.0,250000000.0,2201818182.0,73593079903.0
- Nhà,- Nhà,- Nhà,159.547.232.155,3.247.802.619,,162.795.034.774,159547232155.0,3247802619.0,,162795034774.0
II. Giá trị hao mòn luỹ kế,II. Giá trị hao mòn luỹ kế,II. Giá trị hao mòn luỹ kế,42.259.807.091,8.580.115.723,,50.839.922.814,42259807091.0,8580115723.0,,50839922814.0
- Quyền sử dụng đất,- Quyền sử dụng đất,- Quyền sử dụng đất,,,,,,,,
- Nhà,- Quyền sử dụng đất > - Nhà,- Nhà,42.259.807.091,8.580.115.723,,50.839.922.814,42259807091.0,8580115723.0,,50839922814.0
III. Giá trị còn lại,- Quyền sử dụng đất > III. Giá trị còn lại,III. Giá trị còn lại,192.832.323.149,,,185.548.191.863,192832323149.0,,,185548191863.0
- Quyền sử dụng đất,- Quyền sử dụng đất > - Quyền sử dụng đất,- Quyền sử dụng đất,75.544.898.085,,,73.593.079.903,75544898085.0,,,73593079903.0
- Nhà,- Quyền sử dụng đất > - Nhà,- Nhà,117.287.425.064,,,111.955.111.960,117287425064.0,,,111955111960.0
