row_label_raw,row_label_full,col_0,col_1,Năm 2021,Năm 2020,numeric__col_1,numeric__Năm 2021,numeric__Năm 2020
Hàng bán bị trả lại,Hàng bán bị trả lại,Hàng bán bị trả lại,Hàng bán bị trả lại,62.155.252.221,104.537.871.187,,62155252221.0,104537871187.0
Cộng,Cộng,Cộng,Cộng,62.155.252.221,104.537.871.187,,62155252221.0,104537871187.0
