row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm 2021,Năm 2020,numeric__Nội dung nghiệp vụ,numeric__Năm 2021,numeric__Năm 2020
+ Công ty Cổ phần Đầu tư Du lịch và Phát triển Thuỷ sản (Công ty con),+ Công ty Cổ phần Đầu tư Du lịch và Phát triển Thuỷ sản (Công ty con),+ Công ty Cổ phần Đầu tư Du lịch và Phát triển Thuỷ sản (Công ty con),+ Công ty Cổ phần Đầu tư Du lịch và Phát triển Thuỷ sản (Công ty con),+ Công ty Cổ phần Đầu tư Du lịch và Phát triển Thuỷ sản (Công ty con),+ Công ty Cổ phần Đầu tư Du lịch và Phát triển Thuỷ sản (Công ty con),,,
,,,1. Bán hàng trong năm:,,,,,
,,,- Thi công công trình nhà máy tinh luyện đầu cá,,7.204.350.000,,,7204350000.0
,,,- Thi công nhà kho Trisedco,,16.878.230.000,,,16878230000.0
,,,2. Trả tiền trong năm,,,,,
,,,- Hoàn tiền tạm ứng nhà kho,,23.121.770.000,,,23121770000.0
,,,- Hoàn ứng nhà máy tinh luyện đầu,,37.795.650.000,,,37795650000.0
