row_label_raw,row_label_full,col_0,Giá gốc,Dư phòng,Giá gốc_1,Dư phòng_1,numeric__Giá gốc,numeric__Dư phòng,numeric__Giá gốc_1,numeric__Dư phòng_1
"- Nguyên liệu, vật liệu","- Nguyên liệu, vật liệu","- Nguyên liệu, vật liệu",3.130.938.627,,3.130.938.627,,3130938627.0,,3130938627.0,
- Chi phí sản xuất kinh doanhđở dang,- Chi phí sản xuất kinh doanhđở dang,- Chi phí sản xuất kinh doanhđở dang,476.285.737.309,,174.318.262.638,,476285737309.0,,174318262638.0,
- Hàng hóa bắt động sản,- Hàng hóa bắt động sản,- Hàng hóa bắt động sản,493.468.472.203,,643.837.478.423,,493468472203.0,,643837478423.0,
- Hàng hóa khác,- Hàng hóa khác,- Hàng hóa khác,2.242.099.267,,9.398.156.017,,2242099267.0,,9398156017.0,
Cộng,Cộng,Cộng,975.127.247.406,,830.684.835.705,,975127247406.0,,830684835705.0,
