row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
"Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình",68.777.767,"33,85",59.729.306,"33,49",68777767.0,33.85,59729306.0,33.49
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",20.336.302,"10,01",12.552.339,"7,04",20336302.0,10.01,12552339.0,7.04
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,18.913.515,"9,31",14.520.664,"8,14",18913515.0,9.31,14520664.0,8.14
"Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản",18.826.737,"9,26",13.094.647,"7,34",18826737.0,9.26,13094647.0,7.34
"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí",14.467.890,"7,12",12.684.154,"7,11",14467890.0,7.12,12684154.0,7.11
Xây dựng,Xây dựng,Xây dựng,13.069.419,"6,43",21.127.284,"11,85",13069419.0,6.43,21127284.0,11.85
"Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và động cơ khác","Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và động cơ khác","Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và động cơ khác",10.196.172,"5,02",10.563.978,"5,92",10196172.0,5.02,10563978.0,5.92
Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,5.343.499,"2,63",5.715.502,"3,21",5343499.0,2.63,5715502.0,3.21
Vận tải kho bãi,Vận tải kho bãi,Vận tải kho bãi,3.359.254,"1,65",3.750.825,"2,10",3359254.0,1.65,3750825.0,2.1
"Hoạt động tài chính, ngân hàng và bảo hiểm","Hoạt động tài chính, ngân hàng và bảo hiểm","Hoạt động tài chính, ngân hàng và bảo hiểm",1.437.963,"0,71",1.459.744,"0,82",1437963.0,0.71,1459744.0,0.82
Thông tin và truyền thống,Thông tin và truyền thống,Thông tin và truyền thống,841.387,"0,41",1.275.450,"0,72",841387.0,0.41,1275450.0,0.72
Khai khoáng,Khai khoáng,Khai khoáng,386.788,"0,19",323.217,"0,18",386788.0,0.19,323217.0,0.18
Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,243.695,"0,12",294.431,"0,17",243695.0,0.12,294431.0,0.17
Giáo dục và đào tạo,Giáo dục và đào tạo,Giáo dục và đào tạo,200.968,"0,10",192.880,"0,11",200968.0,0.1,192880.0,0.11
Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,143.779,"0,07",283.511,"0,16",143779.0,0.07,283511.0,0.16
"Hoạt động chuyên môn, khoa học và công nghệ","Hoạt động chuyên môn, khoa học và công nghệ","Hoạt động chuyên môn, khoa học và công nghệ",130.435,"0,06",320.488,"0,18",130435.0,0.06,320488.0,0.18
"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải","Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải","Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",80.445,"0,04",63.084,"0,04",80445.0,0.04,63084.0,0.04
"Nghệ thuật, vui chơi và giải trí","Nghệ thuật, vui chơi và giải trí","Nghệ thuật, vui chơi và giải trí",3.670,"0,00",129.467,"0,07",3670.0,0.0,129467.0,0.07
Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,26.451.216,"13,02",20.242.121,"11,35",26451216.0,13.02,20242121.0,11.35
,,,203.210.901,"100,00",178.323.092,"100,00",203210901.0,100.0,178323092.0,100.0
