row_label_raw,row_label_full,Thuế giá trị gia tăng,Số đầu nămTriệu đồng > 19.127,Phát sinh trong năm > Số phải nộpTriệu đồng > 155.767,Phát sinh trong năm > Số đã nộpTriệu đồng > (132.112),Số cuối nămTriệu đồng > 42.782,numeric__Số đầu nămTriệu đồng > 19.127,numeric__Phát sinh trong năm > Số phải nộpTriệu đồng > 155.767,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng > (132.112),numeric__Số cuối nămTriệu đồng > 42.782
Thuế TNDN,Thuế TNDN,Thuế TNDN,269.632,1.620.180,(1.489.686),400.126,269632.0,1620180.0,-1489686.0,400126.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,36.228,254.739,(248.598),42.369,36228.0,254739.0,-248598.0,42369.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,34.752,230.176,(225.208),39.720,34752.0,230176.0,-225208.0,39720.0
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,1.476,23.628,(22.455),2.649,1476.0,23628.0,-22455.0,2649.0
Thuế môn bài,Thuế môn bài,Thuế môn bài,-,327,(327),-,,327.0,-327.0,
Thuế nhà đất,Thuế nhà đất,Thuế nhà đất,-,20,(20),-,,20.0,-20.0,
Thuế khác,Thuế khác,Thuế khác,-,588,(588),-,,588.0,-588.0,
,,,324.987,2.030.686,(1.870.396),485.277,324987.0,2030686.0,-1870396.0,485277.0
