row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Rùi ro tín dụng liên quan đến các tài sản nội bảng,Rùi ro tín dụng liên quan đến các tài sản nội bảng,Rùi ro tín dụng liên quan đến các tài sản nội bảng,Rùi ro tín dụng liên quan đến các tài sản nội bảng,Rùi ro tín dụng liên quan đến các tài sản nội bảng,,
Tiền gửi tại và cho vay các TCTD khác,Rùi ro tín dụng liên quan đến các tài sản nội bảng > Tiền gửi tại và cho vay các TCTD khác,Tiền gửi tại và cho vay các TCTD khác,55.942.644,44.810.934,55942644.0,44810934.0
Chứng khoán kinh doanh – Chứng khoán Nợ,Rùi ro tín dụng liên quan đến các tài sản nội bảng > Chứng khoán kinh doanh – Chứng khoán Nợ,Chứng khoán kinh doanh – Chứng khoán Nợ,8.150.910,9.670.149,8150910.0,9670149.0
Cho vay khách hàng,Cho vay khách hàng,Cho vay khách hàng,,,,
- Cho vay khách hàng cá nhân,Cho vay khách hàng > - Cho vay khách hàng cá nhân,- Cho vay khách hàng cá nhân,106.380.387,80.551.612,106380387.0,80551612.0
- Cho vay khách hàng là tổ chức,Cho vay khách hàng > - Cho vay khách hàng là tổ chức,- Cho vay khách hàng là tổ chức,96.830.514,97.771.480,96830514.0,97771480.0
Chứng khoán đầu tư,Chứng khoán đầu tư,Chứng khoán đầu tư,,,,
- Chứng khoán Nợ - sẵn sàng để bán,Chứng khoán đầu tư > - Chứng khoán Nợ - sẵn sàng để bán,- Chứng khoán Nợ - sẵn sàng để bán,21.656.452,13.326.951,21656452.0,13326951.0
- Chứng khoán Nợ - giữ đến ngày đáo hạn,Chứng khoán đầu tư > - Chứng khoán Nợ - giữ đến ngày đáo hạn,- Chứng khoán Nợ - giữ đến ngày đáo hạn,13.257.914,15.459.952,13257914.0,15459952.0
Tài sản tài chính khác,Chứng khoán đầu tư > Tài sản tài chính khác,Tài sản tài chính khác,21.828.161,12.407.682,21828161.0,12407682.0
Rùi ro tín dụng liên quan đến các tài sảnngoại bảng,Rùi ro tín dụng liên quan đến các tài sảnngoại bảng,Rùi ro tín dụng liên quan đến các tài sảnngoại bảng,Rùi ro tín dụng liên quan đến các tài sảnngoại bảng,Rùi ro tín dụng liên quan đến các tài sảnngoại bảng,,
Các hợp đồng bảo lãnh tài chính,Rùi ro tín dụng liên quan đến các tài sảnngoại bảng > Các hợp đồng bảo lãnh tài chính,Các hợp đồng bảo lãnh tài chính,4.462.919,7.450.606,4462919.0,7450606.0
Các cam kết trong thư tín dụng,Rùi ro tín dụng liên quan đến các tài sảnngoại bảng > Các cam kết trong thư tín dụng,Các cam kết trong thư tín dụng,6.605.463,5.465.773,6605463.0,5465773.0
