row_label_raw,row_label_full,col_0,Chi phí trước hoạt động Nghìn VND,Chi phí đền bù giải phóng mặt bằng Nghìn VND,Tiền đóng góp cho Uỷ ban Nhân dân Tỉnh Thái Nguyên Nghìn VND,Chi phí khai thác khoáng sản khác Nghìn VND,Chi phí trả trước khác Nghìn VND,Tổng cộng Nghìn VND,numeric__Chi phí trước hoạt động Nghìn VND,numeric__Chi phí đền bù giải phóng mặt bằng Nghìn VND,numeric__Tiền đóng góp cho Uỷ ban Nhân dân Tỉnh Thái Nguyên Nghìn VND,numeric__Chi phí khai thác khoáng sản khác Nghìn VND,numeric__Chi phí trả trước khác Nghìn VND,numeric__Tổng cộng Nghìn VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,4.885.879,1.120.616.803,20.932.000,1.202.320.437,216.957,2.348.972.076,4885879.0,1120616803.0,20932000.0,1202320437.0,216957.0,2348972076.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,-,-,-,164.102.929,25.481.252,189.584.181,,,,164102929.0,25481252.0,189584181.0
Chuyển từ chi phí xây dựng cơ bản dở dang (Thuyết minh 12),Chuyển từ chi phí xây dựng cơ bản dở dang (Thuyết minh 12),Chuyển từ chi phí xây dựng cơ bản dở dang (Thuyết minh 12),-,-,-,10.028.653,35.487.008,45.515.661,,,,10028653.0,35487008.0,45515661.0
Chuyển từ phải thu dài hạn,Chuyển từ phải thu dài hạn,Chuyển từ phải thu dài hạn,-,37.189.433,-,-,-,37.189.433,,37189433.0,,,,37189433.0
Điều chỉnh chi phí xây dựng cơ bản,Điều chỉnh chi phí xây dựng cơ bản,Điều chỉnh chi phí xây dựng cơ bản,-,(9.002.568),-,-,-,(9.002.568),,-9002568.0,,,,-9002568.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(2.791.931),(67.497.089),(18.932.000),(72.555.739),(9.622.012),(171.398.771),-2791931.0,-67497089.0,-18932000.0,-72555739.0,-9622012.0,-171398771.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,2.093.948,1.081.306.579,2.000.000,1.303.896.280,51.563.205,2.440.860.012,2093948.0,1081306579.0,2000000.0,1303896280.0,51563205.0,2440860012.0
