row_label_raw,row_label_full,col_0,Vốn cổ phần Nghìn VND,Thặng dư vốn cổ phần Nghìn VND,Vốn khác của chủ sở hữu Nghìn VND,Lợi nhuận chưa phân phối Nghìn VND,Vốn chủ sở hữu thuộc về các chủ sở hữu của Công ty Nghìn VND,Lợi ích cổ đông không kiểm soát Nghìn VND,Tổng cộng Nghìn VND,numeric__Vốn cổ phần Nghìn VND,numeric__Thặng dư vốn cổ phần Nghìn VND,numeric__Vốn khác của chủ sở hữu Nghìn VND,numeric__Lợi nhuận chưa phân phối Nghìn VND,numeric__Vốn chủ sở hữu thuộc về các chủ sở hữu của Công ty Nghìn VND,numeric__Lợi ích cổ đông không kiểm soát Nghìn VND,numeric__Tổng cộng Nghìn VND
Số dư tại ngày 1 tháng 1 năm 2016,Số dư tại ngày 1 tháng 1 năm 2016,Số dư tại ngày 1 tháng 1 năm 2016,7.194.473.280,1.944.327.324,(295.683.347),2.441.963.692,11.285.080.949,310.053.460,11.595.134.409,7194473280.0,1944327324.0,-295683347.0,2441963692.0,11285080949.0,310053460.0,11595134409.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,-,109.841.024,109.841.024,5.504.850,115.345.874,,,,109841024.0,109841024.0,5504850.0,115345874.0
Số dư tại ngày 1 tháng 1 năm 2017,Số dư tại ngày 1 tháng 1 năm 2017,Số dư tại ngày 1 tháng 1 năm 2017,7.194.473.280,1.944.327.324,(295.683.347),2.551.804.716,11.394.921.973,315.558.310,11.710.480.283,7194473280.0,1944327324.0,-295683347.0,2551804716.0,11394921973.0,315558310.0,11710480283.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,-,205.914.056,205.914.056,95.211.708,301.125.764,,,,205914056.0,205914056.0,95211708.0,301125764.0
Số dư tại ngày 31 tháng 12 năm 2017,Số dư tại ngày 31 tháng 12 năm 2017,Số dư tại ngày 31 tháng 12 năm 2017,7.194.473.280,1.944.327.324,(295.683.347),2.757.718.772,11.600.836.029,410.770.018,12.011.606.047,7194473280.0,1944327324.0,-295683347.0,2757718772.0,11600836029.0,410770018.0,12011606047.0
