row_label_raw,row_label_full,col_0,Loại tiền,Tập đoàn,Tập đoàn_1,Công ty,Công ty_1,numeric__Loại tiền,numeric__Tập đoàn,numeric__Tập đoàn_1,numeric__Công ty,numeric__Công ty_1
,,,Loại tiền,31/12/2017Nghìn VND,1/1/2017Nghìn VND,31/12/2017Nghìn VND,1/1/2017Nghìn VND,,,,,
Khoản vay ngân hàngđược đảm bảo (i),Khoản vay ngân hàngđược đảm bảo (i),Khoản vay ngân hàngđược đảm bảo (i),USD,903.910.500,702.018.134,-,-,,903910500.0,702018134.0,,
Khoản vay ngân hàngđược đảm bảo (ii),Khoản vay ngân hàngđược đảm bảo (ii),Khoản vay ngân hàngđược đảm bảo (ii),USD,321.343.941,129.399.631,-,-,,321343941.0,129399631.0,,
Khoản vay ngân hàngđược đảm bảo (ii),Khoản vay ngân hàngđược đảm bảo (ii),Khoản vay ngân hàngđược đảm bảo (ii),VND,567.938.909,805.693.327,-,-,,567938909.0,805693327.0,,
Khoản vay từ một nhà đàutư của một công ty con (iii),Khoản vay từ một nhà đàutư của một công ty con (iii),Khoản vay từ một nhà đàutư của một công ty con (iii),USD,603.937.976,570.681.279,-,-,,603937976.0,570681279.0,,
,,,,2.397.131.326,2.207.792.371,-,-,,2397131326.0,2207792371.0,,
