row_label_raw,row_label_full,col_0,2017Nghìn VND,2016Nghìn VND,numeric__2017Nghìn VND,numeric__2016Nghìn VND
Lợi nhuận thuần thuộc về:,Lợi nhuận thuần thuộc về:,Lợi nhuận thuần thuộc về:,Lợi nhuận thuần thuộc về:,Lợi nhuận thuần thuộc về:,,
Cổ đông ưu đãi,Lợi nhuận thuần thuộc về: > Cổ đông ưu đãi,Cổ đông ưu đãi,4.551.457,2.427.890,4551457.0,2427890.0
Cổ đông phổ thông,Lợi nhuận thuần thuộc về: > Cổ đông phổ thông,Cổ đông phổ thông,201.362.599,107.413.134,201362599.0,107413134.0
,,,205.914.056,109.841.024,205914056.0,109841024.0
