row_label_raw,row_label_full,"36. Tỉnh hình thu nhập của cán bộ, công nhân viên",Năm 2021,Năm 2020,numeric__Năm 2021,numeric__Năm 2020
"I. Tổng số cán bộ, công nhân viên","I. Tổng số cán bộ, công nhân viên","I. Tổng số cán bộ, công nhân viên",1.395,1.390,1395.0,1390.0
"II. Thu nhập của cán bộ, công nhân viên","II. Thu nhập của cán bộ, công nhân viên","II. Thu nhập của cán bộ, công nhân viên",,,,
1. Tổng quỹ lương,"II. Thu nhập của cán bộ, công nhân viên > 1. Tổng quỹ lương",1. Tổng quỹ lương,269.812,213.366,269812.0,213366.0
2. Tiền thường,"II. Thu nhập của cán bộ, công nhân viên > 2. Tiền thường",2. Tiền thường,20.664,-,20664.0,
3. Tổng thu nhập,"II. Thu nhập của cán bộ, công nhân viên > 3. Tổng thu nhập",3. Tổng thu nhập,290.476,213.366,290476.0,213366.0
4. Tiền lương bình quân (đồng/người/tháng),"II. Thu nhập của cán bộ, công nhân viên > 4. Tiền lương bình quân (đồng/người/tháng)",4. Tiền lương bình quân (đồng/người/tháng),16,13,16.0,13.0
5. Thu nhập bình quân (đồng/người/tháng),"II. Thu nhập của cán bộ, công nhân viên > 5. Thu nhập bình quân (đồng/người/tháng)",5. Thu nhập bình quân (đồng/người/tháng),17,13,17.0,13.0
