row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",128.262.384.251,138.232.876.767,128262384251.0,138232876767.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",127.013.761.318,214.169.270.722,127013761318.0,214169270722.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,198.732.016,1.456.495.144,198732016.0,1456495144.0
Lãi do bán các khoản đầu tư,Lãi do bán các khoản đầu tư,Lãi do bán các khoản đầu tư,66.504.084.236,22.578.862.982,66504084236.0,22578862982.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,321.978.961.821,376.437.505.615,321978961821.0,376437505615.0
