row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Cho thuê văn phòng,Cho thuê văn phòng,Cho thuê văn phòng,5.310.618.584,6.590.956.180,5310618584.0,6590956180.0
Các khoản doanh thu chưa thực hiện khác,Các khoản doanh thu chưa thực hiện khác,Các khoản doanh thu chưa thực hiện khác,848.181.636,792.445.138,848181636.0,792445138.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,6.158.800.220,7.383.401.318,6158800220.0,7383401318.0
