row_label_raw,row_label_full,Bên liên quan > Phải thu dài hạn khác (Thuyết minh số 8),Mối quan hệ > Phải thu dài hạn khác (Thuyết minh số 8),Nội dung nghiệp vụ > Phải thu dài hạn khác (Thuyết minh số 8),Số cuối năm > Phải thu dài hạn khác (Thuyết minh số 8),Số đầu năm > Phải thu dài hạn khác (Thuyết minh số 8),numeric__Mối quan hệ > Phải thu dài hạn khác (Thuyết minh số 8),numeric__Nội dung nghiệp vụ > Phải thu dài hạn khác (Thuyết minh số 8),numeric__Số cuối năm > Phải thu dài hạn khác (Thuyết minh số 8),numeric__Số đầu năm > Phải thu dài hạn khác (Thuyết minh số 8)
Công ty TNHH MTV Ván dán Vinafor Bắc Giang,Công ty TNHH MTV Ván dán Vinafor Bắc Giang,Công ty TNHH MTV Ván dán Vinafor Bắc Giang,Công ty con,Phải thu lãi vay,21.096.618.799,18.628.895.510,,,21096618799.0,18628895510.0
Công ty TNHH MTV Lâm nghiệp Lộc Bình,Công ty TNHH MTV Lâm nghiệp Lộc Bình,Công ty TNHH MTV Lâm nghiệp Lộc Bình,Công ty con,Phải thu lãi vay,-,9.177.846.068,,,,9177846068.0
Công ty TNHH MTV Lâm nghiệp Đình Lập,Công ty TNHH MTV Lâm nghiệp Đình Lập,Công ty TNHH MTV Lâm nghiệp Đình Lập,Công ty con,Phải thu lãi vay,-,5.987.173.714,,,,5987173714.0
Công ty TNHH MTV Chế biến gỗ và Đảm gỗ Dung Quất,Công ty TNHH MTV Chế biến gỗ và Đảm gỗ Dung Quất,Công ty TNHH MTV Chế biến gỗ và Đảm gỗ Dung Quất,Công ty con,Phải thu lãi vay,5.915.214.454,5.535.858.290,,,5915214454.0,5535858290.0
Công ty TNHH MTV Lâm nghiệp La Ngà - Đồng Nai,Công ty TNHH MTV Lâm nghiệp La Ngà - Đồng Nai,Công ty TNHH MTV Lâm nghiệp La Ngà - Đồng Nai,Công ty con,Phải thu lãi vay,-,2.096.795.477,,,,2096795477.0
Công ty Cổ phần Giống Lâm nghiệp Vùng Bắc Bộ,Công ty Cổ phần Giống Lâm nghiệp Vùng Bắc Bộ,Công ty Cổ phần Giống Lâm nghiệp Vùng Bắc Bộ,Công ty con,Phải thu lãi vay,350.983.033,402.445.891,,,350983033.0,402445891.0
Công ty Cổ phần Lâm đặc sản và Xuất nhập khẩu Hà Tĩnh,Công ty Cổ phần Lâm đặc sản và Xuất nhập khẩu Hà Tĩnh,Công ty Cổ phần Lâm đặc sản và Xuất nhập khẩu Hà Tĩnh,Công ty con,Phải thu lãi vay,-,54.232.110,,,,54232110.0
Công ty Cổ phần Giống Lâm nghiệp Vùng Đông Bắc,Công ty Cổ phần Giống Lâm nghiệp Vùng Đông Bắc,Công ty Cổ phần Giống Lâm nghiệp Vùng Đông Bắc,Công ty con,Phải thu lãi vay,57.994.520,9.986.301,,,57994520.0,9986301.0
