row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,39.139.986.262,14.141.156.167,39139986262.0,14141156167.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,39.139.986.262,14.141.156.167,39139986262.0,14141156167.0
