row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phải thu về cho vay từ các bên liên quan (i),Ngắn hạn > Phải thu về cho vay từ các bên liên quan (i),Phải thu về cho vay từ các bên liên quan (i),20.120.973.311,23.446.057.091,20120973311.0,23446057091.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,20.120.973.311,23.446.057.091,20120973311.0,23446057091.0
Dự phòng phải thu cho vay ngắn hạn khó đòi,Ngắn hạn > Dự phòng phải thu cho vay ngắn hạn khó đòi,Dự phòng phải thu cho vay ngắn hạn khó đòi,(9.433.654.350),(6.572.068.780),-9433654350.0,-6572068780.0
Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,,
Phải thu về cho vay từ các bên liên quan (ii),Dải hạn > Phải thu về cho vay từ các bên liên quan (ii),Phải thu về cho vay từ các bên liên quan (ii),41.238.427.224,188.445.651.686,41238427224.0,188445651686.0
TỔNG CỘNG,Dải hạn > TỔNG CỘNG,TỔNG CỘNG,41.238.427.224,188.445.651.686,41238427224.0,188445651686.0
Dự phòng phải thu cho vay dài hạn khó đòi,Dải hạn > Dự phòng phải thu cho vay dài hạn khó đòi,Dự phòng phải thu cho vay dài hạn khó đòi,(18.506.138.428),(52.710.262.026),-18506138428.0,-52710262026.0
