row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Phải thu từ khách hàng,Phải thu từ khách hàng,Phải thu từ khách hàng,50.756.013.577,63.948.110.810,50756013577.0,63948110810.0
- Công ty TNHH Gỗ Huỳnh Lê,- Công ty TNHH Gỗ Huỳnh Lê,- Công ty TNHH Gỗ Huỳnh Lê,10.138.919.422,2.901.976.732,10138919422.0,2901976732.0
- Công ty TNHH Hoàng Đại Vương,- Công ty TNHH Hoàng Đại Vương,- Công ty TNHH Hoàng Đại Vương,9.552.350.207,16.550.099.387,9552350207.0,16550099387.0
- Khác,- Khác,- Khác,31.064.743.948,44.496.034.691,31064743948.0,44496034691.0
Phải thu ngắn hạn từ các bên liên quan(Thuyết minh số 30),Phải thu ngắn hạn từ các bên liên quan(Thuyết minh số 30),Phải thu ngắn hạn từ các bên liên quan(Thuyết minh số 30),79.800.134.766,48.883.824.840,79800134766.0,48883824840.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,130.556.148.343,112.831.935.650,130556148343.0,112831935650.0
Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,(4.427.338.827),(7.716.742.989),-4427338827.0,-7716742989.0
