row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__Số cuối năm
Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,,,,
Thuế giá trị gia tăng,Phải nộp > Thuế giá trị gia tăng,Thuế giá trị gia tăng,2.955.926.483,25.543.199.186,(23.954.959.882),4.544.165.787,2955926483.0,25543199186.0,-23954959882.0,4544165787.0
Thuế thu nhập doanh nghiệp,Phải nộp > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,(200.000),38.022.417.767,(15.238.780.909),22.783.436.858,-200000.0,38022417767.0,-15238780909.0,22783436858.0
Thuế thu nhập cá nhân,Phải nộp > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,976.507.153,11.492.705.295,(10.507.279.464),1.961.932.984,976507153.0,11492705295.0,-10507279464.0,1961932984.0
"Thuế nhà đất, tiền thuê đất","Phải nộp > Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất",-,7.904.521.944,(7.904.521.944),-,,7904521944.0,-7904521944.0,
"Các khoản phí, lệ phí khác","Phải nộp > Các khoản phí, lệ phí khác","Các khoản phí, lệ phí khác",1.674.000,135.996.883,(135.717.883),1.953.000,1674000.0,135996883.0,-135717883.0,1953000.0
TỔNG CỘNG,Phải nộp > TỔNG CỘNG,TỔNG CỘNG,3.933.907.636,83.098.841.075,(57.741.260.082),29.291.488.629,3933907636.0,83098841075.0,-57741260082.0,29291488629.0
