row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND,numeric__Năm nay,numeric__Đơn vị tính: VND
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",1.031.488.622.375,812.690.579.624,1031488622375.0,812690579624.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,113.042.472.113,109.235.600.660,113042472113.0,109235600660.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,17.779.978.497,20.236.422.490,17779978497.0,20236422490.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,39.560.226.070,44.277.523.629,39560226070.0,44277523629.0
(Hoàn nhập)/trích lập chi phí dự phòng,(Hoàn nhập)/trích lập chi phí dự phòng,(Hoàn nhập)/trích lập chi phí dự phòng,(19.827.108.946),1.419.944.682,-19827108946.0,1419944682.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,55.149.532.002,38.630.073.660,55149532002.0,38630073660.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.237.193.722.111,1.026.490.144.745,1237193722111.0,1026490144745.0
