row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền thù lao cho người đai diện vốn,Tiền thù lao cho người đai diện vốn,Tiền thù lao cho người đai diện vốn,965.661.750,1.052.176.701,965661750.0,1052176701.0
"Chi phí trồng, chăm sóc và khai thác rừng","Chi phí trồng, chăm sóc và khai thác rừng","Chi phí trồng, chăm sóc và khai thác rừng",2.772.719.468,1.232.897.409,2772719468.0,1232897409.0
Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,3.611.439.628,3.929.587.436,3611439628.0,3929587436.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,7.349.820.846,6.214.661.546,7349820846.0,6214661546.0
