row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,2.620.656.724.537,2.757.279.937.234,,,2620656724537.0,2757279937234.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,89.114.596.431,85.524.727.954,,4.0,89114596431.0,85524727954.0
111,111,111,1. Tiền,,41.598.568.661,61.785.693.641,,,41598568661.0,61785693641.0
112,112,112,2. Các khoản tương đương tiền,,47.516.027.770,23.739.034.313,,,47516027770.0,23739034313.0
120,120,120,II. Đầu tư tài chính ngắn hạn,,1.998.877.669.140,2.085.770.256.194,,,1998877669140.0,2085770256194.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,5,1.998.877.669.140,2.085.770.256.194,,5.0,1998877669140.0,2085770256194.0
130,130,130,III. Các khoản phải thu ngắn hạn,,229.436.677.065,246.717.531.871,,,229436677065.0,246717531871.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6.1,130.556.148.343,112.831.935.650,,61.0,130556148343.0,112831935650.0
132,132,132,2. Trả trước cho người bán ngắn hạn,6.2,16.784.725.699,35.720.493.212,,62.0,16784725699.0,35720493212.0
135,135,135,3. Phải thu về cho vay ngắn hạn,7,20.120.973.311,23.446.057.091,,7.0,20120973311.0,23446057091.0
136,136,136,4. Phải thu ngắn hạn khác,8,142.357.004.693,91.863.340.292,,8.0,142357004693.0,91863340292.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,9,(80.382.174.981),(17.144.294.374),,9.0,-80382174981.0,-17144294374.0
140,140,140,IV. Hàng tồn kho,10,300.629.443.352,336.269.728.773,,10.0,300629443352.0,336269728773.0
141,141,141,1. Hàng tồn kho,,317.740.093.743,348.132.154.210,,,317740093743.0,348132154210.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(17.110.650.391),(11.862.425.437),,,-17110650391.0,-11862425437.0
150,150,150,V. Tài sản ngắn hạn khác,,2.598.338.549,2.997.692.442,,,2598338549.0,2997692442.0
151,151,151,1. Chi phí trả trước ngắn hạn,15,886.646.556,867.808.363,,15.0,886646556.0,867808363.0
152,152,152,2. Thuế GTGT được khấu trừ,,32.726.398,867.624.036,,,32726398.0,867624036.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,,1.678.965.595,1.262.260.043,,,1678965595.0,1262260043.0
