row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Công ty TNHH MTV Lâm nghiệp Ba Tơ,Công ty TNHH MTV Lâm nghiệp Ba Tơ,Công ty TNHH MTV Lâm nghiệp Ba Tơ,Công ty con,Chuyển tiền hỗ trợ,406.500.400,213.000.000,,,406500400.0,213000000.0
Công ty TNHH MTV Lâm nghiệp La Ngà - Đồng Nai,Công ty TNHH MTV Lâm nghiệp La Ngà - Đồng Nai,Công ty TNHH MTV Lâm nghiệp La Ngà - Đồng Nai,Công ty con,Lãi tiền cho vayThu hồi khoản cho vayGóp vốnChuyển tiền hỗ trợ,1.219.214.886-32.922.268.120688.462.000,1.607.683.7815.000.000.000-296.000.000,,,,
Công ty TNHH MTV Lâm nghiệp Đông Bắc,Công ty TNHH MTV Lâm nghiệp La Ngà - Đồng Nai > Công ty TNHH MTV Lâm nghiệp Đông Bắc,Công ty TNHH MTV Lâm nghiệp Đông Bắc,Công ty con,Nhập mua giống câyChuyển tiền hỗ trợ,727.716.000456.479.126,578.716.000501.000.000,,,7.277160004564791e+17,5.78716000501e+17
Công ty Cổ phần Cẩm Hà,Công ty TNHH MTV Lâm nghiệp La Ngà - Đồng Nai > Công ty Cổ phần Cẩm Hà,Công ty Cổ phần Cẩm Hà,Công ty con,Chuyển tiền hỗ trợDoanh thu bán hàngMua bàn ghế,1.736.336.000-,2.162.000.0001.527.501.441542.402.000,,,,2.1620000001527503e+28
Công ty Cổ phần Giống Lâm nghiệp vùng Bắc Bộ,Công ty TNHH MTV Lâm nghiệp La Ngà - Đồng Nai > Công ty Cổ phần Giống Lâm nghiệp vùng Bắc Bộ,Công ty Cổ phần Giống Lâm nghiệp vùng Bắc Bộ,Công ty con,Chuyển tiền hỗ trợDoanh thu bán hàngvà cung cấp dịch vụGóp vốn,566.100.000551.050.5007.745.810.000,"119,000,000425.092.500-",,,5.661000005510505e+27,
Công ty Cổ phần Giống Lâm nghiệp vùng Nam Bộ,Công ty TNHH MTV Lâm nghiệp La Ngà - Đồng Nai > Công ty Cổ phần Giống Lâm nghiệp vùng Nam Bộ,Công ty Cổ phần Giống Lâm nghiệp vùng Nam Bộ,Công ty con,Chuyển tiền hỗ trợ,839.148.400,324.000.000,,,839148400.0,324000000.0
Công ty Cổ phần Lâm đặc sản và Xuất nhập khẩu Hà Tĩnh,Công ty TNHH MTV Lâm nghiệp La Ngà - Đồng Nai > Công ty Cổ phần Lâm đặc sản và Xuất nhập khẩu Hà Tĩnh,Công ty Cổ phần Lâm đặc sản và Xuất nhập khẩu Hà Tĩnh,Công ty con,Trả tiền mua hàngMua hàng hóaChuyển tiền hỗ trợ,9.535.611.3167.243.422.3691.405.981.427,12.364.443.4969.555.270.872156.432.150,,,9.535611316724342e+29,1.2364443496955527e+29
Công ty Cổ phần Sản xuất và Xuất nhập khẩu Lâm sản Sài Gòn,Công ty TNHH MTV Lâm nghiệp La Ngà - Đồng Nai > Công ty Cổ phần Sản xuất và Xuất nhập khẩu Lâm sản Sài Gòn,Công ty Cổ phần Sản xuất và Xuất nhập khẩu Lâm sản Sài Gòn,Công ty con,Thu hồi gốc vayChuyển tiền hỗ trợ,-996.920.000,9.539.140.251878.000.000,,,-996920000.0,9.539140251878e+18
Công ty Cổ phần Vinafor Đà Nẵng,Công ty TNHH MTV Lâm nghiệp La Ngà - Đồng Nai > Công ty Cổ phần Vinafor Đà Nẵng,Công ty Cổ phần Vinafor Đà Nẵng,Công ty con,Chuyển tiền hỗ trợ,1.150.609.000,1.111.000.000,,,1150609000.0,1111000000.0
