row_label_raw,row_label_full,col_0,31/12/2025 > Giá trị VND,31/12/2025 > Số có khả năng trả nợ VND,01/01/2025 > Giá trị VND,01/01/2025 > Số có khả năng trả nợ VND,numeric__31/12/2025 > Giá trị VND,numeric__31/12/2025 > Số có khả năng trả nợ VND,numeric__01/01/2025 > Giá trị VND,numeric__01/01/2025 > Số có khả năng trả nợ VND
Công ty TNHH DV Thương Mại và Sản Xuất Thịnh Vương,Công ty TNHH DV Thương Mại và Sản Xuất Thịnh Vương,Công ty TNHH DV Thương Mại và Sản Xuất Thịnh Vương,122.603.574.737,122.603.574.737,26.851.556.564,26.851.556.564,122603574737.0,122603574737.0,26851556564.0,26851556564.0
Công ty TNHH Kajima Việt Nam,Công ty TNHH Kajima Việt Nam,Công ty TNHH Kajima Việt Nam,102.146.335.667,102.146.335.667,20.475.079.529,20.475.079.529,102146335667.0,102146335667.0,20475079529.0,20475079529.0
Công ty TNHH Xây dựng và Thương mại Tam Quan,Công ty TNHH Xây dựng và Thương mại Tam Quan,Công ty TNHH Xây dựng và Thương mại Tam Quan,56.470.287.961,56.470.287.961,59.039.131.442,59.039.131.442,56470287961.0,56470287961.0,59039131442.0,59039131442.0
Công ty CP Thép và Vật tư Xây Dương,Công ty CP Thép và Vật tư Xây Dương,Công ty CP Thép và Vật tư Xây Dương,82.950.861.979,82.950.861.979,59.339.990.260,59.339.990.260,82950861979.0,82950861979.0,59339990260.0,59339990260.0
Phải trả nhà cung cấp khác,Phải trả nhà cung cấp khác,Phải trả nhà cung cấp khác,3.401.720.680.201,3.401.720.680.201,3.494.393.953.193,3.494.393.953.193,3401720680201.0,3401720680201.0,3494393953193.0,3494393953193.0
,,,4.080.344.876.531,4.080.344.876.531,3.964.256.936.464,3.964.256.936.464,4080344876531.0,4080344876531.0,3964256936464.0,3964256936464.0
