row_label_raw,row_label_full,col_0,31/12/2025 > Giá trị VND,31/12/2025 > Số có khả năng trả nợ VND,01/01/2025 > Giá trị VND,01/01/2025 > Số có khả năng trả nợ VND,numeric__31/12/2025 > Giá trị VND,numeric__31/12/2025 > Số có khả năng trả nợ VND,numeric__01/01/2025 > Giá trị VND,numeric__01/01/2025 > Số có khả năng trả nợ VND
Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,,,,
Trái phiếu thường,Vay dài hạn > Trái phiếu thường,Trái phiếu thường,-,-,496.312.000.000,496.312.000.000,,,496312000000.0,496312000000.0
Khoản trái phiếu thường đến hạn trả trong 12 tháng,Vay dài hạn > Khoản trái phiếu thường đến hạn trả trong 12 tháng,Khoản trái phiếu thường đến hạn trả trong 12 tháng,-,-,(120.312.000.000),(120.312.000.000),,,-120312000000.0,-120312000000.0
,,,-,-,376.000.000.000,376.000.000.000,,,376000000000.0,376000000000.0
