row_label_raw,row_label_full,col_0,31/12/2025VND,01/01/2025VND,numeric__31/12/2025VND,numeric__01/01/2025VND
Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,,
Công ty CP Nhà Hòa Bình,Bên liên quan > Công ty CP Nhà Hòa Bình,Công ty CP Nhà Hòa Bình,108.901.521.158,108.901.521.158,108901521158.0,108901521158.0
Công ty CP Tiến phát Sanyo Homes,Bên liên quan > Công ty CP Tiến phát Sanyo Homes,Công ty CP Tiến phát Sanyo Homes,93.822.331.459,93.822.331.459,93822331459.0,93822331459.0
Chi nhánh Công ty Cổ phần Sơn và Chất phủHòa Bình tại Hưng Yên,Bên liên quan > Chi nhánh Công ty Cổ phần Sơn và Chất phủHòa Bình tại Hưng Yên,Chi nhánh Công ty Cổ phần Sơn và Chất phủHòa Bình tại Hưng Yên,64.003.152.908,64.003.152.908,64003152908.0,64003152908.0
Công ty CP Đầu tư Địa ốc Tiến Phát,Bên liên quan > Công ty CP Đầu tư Địa ốc Tiến Phát,Công ty CP Đầu tư Địa ốc Tiến Phát,15.650.500.000,15.650.500.000,15650500000.0,15650500000.0
Công ty CP Trang trí Nội thất Onwa Tech,Bên liên quan > Công ty CP Trang trí Nội thất Onwa Tech,Công ty CP Trang trí Nội thất Onwa Tech,4.285.959.539,4.295.714.316,4285959539.0,4295714316.0
Công ty TNHH Tư vấn Thiết kế Hòa Bình,Bên liên quan > Công ty TNHH Tư vấn Thiết kế Hòa Bình,Công ty TNHH Tư vấn Thiết kế Hòa Bình,2.124.485.440,964.400.000,2124485440.0,964400000.0
Công ty CP Đầu tư Xây dựng Hạ tầngHòa Bình,Bên liên quan > Công ty CP Đầu tư Xây dựng Hạ tầngHòa Bình,Công ty CP Đầu tư Xây dựng Hạ tầngHòa Bình,5.762.000.000,26.269.962.200,5762000000.0,26269962200.0
Công ty CP Interhouse LA,Bên liên quan > Công ty CP Interhouse LA,Công ty CP Interhouse LA,-,9.159.642.752,,9159642752.0
Công ty CP Đầu tư và Năng lượng Tái tạoHòa Bình,Bên liên quan > Công ty CP Đầu tư và Năng lượng Tái tạoHòa Bình,Công ty CP Đầu tư và Năng lượng Tái tạoHòa Bình,1.747.117.162,1.747.117.162,1747117162.0,1747117162.0
Công ty TNHH Quy hoạch và Kiến trúcHòa Bình,Bên liên quan > Công ty TNHH Quy hoạch và Kiến trúcHòa Bình,Công ty TNHH Quy hoạch và Kiến trúcHòa Bình,3.608.653.669,15.230.955.529,3608653669.0,15230955529.0
Các tổ chức khác,Các tổ chức khác,Các tổ chức khác,Các tổ chức khác,Các tổ chức khác,,
Công ty Luật TNHH ALB & Partners,Các tổ chức khác > Công ty Luật TNHH ALB & Partners,Công ty Luật TNHH ALB & Partners,102.517.427.000,109.269.356.877,102517427000.0,109269356877.0
Chi nhánh Công ty TNHH Việt Nam Kandenko tải TP. Hồ Chí Minh,Các tổ chức khác > Chi nhánh Công ty TNHH Việt Nam Kandenko tải TP. Hồ Chí Minh,Chi nhánh Công ty TNHH Việt Nam Kandenko tải TP. Hồ Chí Minh,100.186.777.495,89.013.357.109,100186777495.0,89013357109.0
Công ty CP Đầu tư Xây dựng VinTech,Các tổ chức khác > Công ty CP Đầu tư Xây dựng VinTech,Công ty CP Đầu tư Xây dựng VinTech,56.432.124.439,56.123.049.028,56432124439.0,56123049028.0
Công ty CP Đầu tư Thương mại và Kỹ thuậtHòa Bình (Tam Lập),Các tổ chức khác > Công ty CP Đầu tư Thương mại và Kỹ thuậtHòa Bình (Tam Lập),Công ty CP Đầu tư Thương mại và Kỹ thuậtHòa Bình (Tam Lập),53.816.346.259,35.571.604.437,53816346259.0,35571604437.0
Công ty Cổ phần Best Quality Construction(tên cũ là Công ty CP Cơ khí và Nhôm kính Anh Việt),Các tổ chức khác > Công ty Cổ phần Best Quality Construction(tên cũ là Công ty CP Cơ khí và Nhôm kính Anh Việt),Công ty Cổ phần Best Quality Construction(tên cũ là Công ty CP Cơ khí và Nhôm kính Anh Việt),36.861.710.933,24.972.074.777,36861710933.0,24972074777.0
Công ty TNHH Xây dựng Trung Quốc(Đồng Nam Á) (CSCEC),Các tổ chức khác > Công ty TNHH Xây dựng Trung Quốc(Đồng Nam Á) (CSCEC),Công ty TNHH Xây dựng Trung Quốc(Đồng Nam Á) (CSCEC),30.865.283.118,-,30865283118.0,
