row_label_raw,row_label_full,Năm 2025VND,Năm 2024VND,numeric__Năm 2024VND
1.769.611.541.347,1.769.611.541.347,1.769.611.541.347,2.173.615.723.793,2173615723793.0
129.444.876.540,129.444.876.540,129.444.876.540,183.473.000.571,183473000571.0
(313.671.876.723),(313.671.876.723),(313.671.876.723),(587.477.183.017),-587477183017.0
1.585.384.541.164,1.585.384.541.164,1.585.384.541.164,1.769.611.541.347,1769611541347.0
