row_label_raw,row_label_full,col_0,Vốn đầu tư củaChủ sở hữuVND,Thặng dư vốncổ phầnVND,Quỹ đầu tưphát triểnVND,Lợi nhuận sau thuếchưa phân phốiVND,Tổng cộngVND,numeric__Vốn đầu tư củaChủ sở hữuVND,numeric__Thặng dư vốncổ phầnVND,numeric__Quỹ đầu tưphát triểnVND,numeric__Lợi nhuận sau thuếchưa phân phốiVND,numeric__Tổng cộngVND
Số dư 01/01/2024,Số dư 01/01/2024,Số dư 01/01/2024,2.741.332.700.000,458.969.112.981,94.548.441.157,(2.243.184.503.333),1.051.665.750.805,2741332700000.0,458969112981.0,94548441157.0,-2243184503333.0,1051665750805.0
Tăng vốn từ phát hành cổ phiếuhoán đổi nợ,Tăng vốn từ phát hành cổ phiếuhoán đổi nợ,Tăng vốn từ phát hành cổ phiếuhoán đổi nợ,730.800.000.000,-,-,-,730.800.000.000,730800000000.0,,,,730800000000.0
Lãi trong năm,Lãi trong năm,Lãi trong năm,-,-,-,913.254.535.361,913.254.535.361,,,,913254535361.0,913254535361.0
Giảm trong năm,Giảm trong năm,Giảm trong năm,-,(400.000.000),-,-,(400.000.000),,-400000000.0,,,-400000000.0
Số dư 31/12/2024,Số dư 31/12/2024,Số dư 31/12/2024,3.472.132.700.000,458.569.112.981,94.548.441.157,(1.329.929.967.972),2.695.320.286.166,3472132700000.0,458569112981.0,94548441157.0,-1329929967972.0,2695320286166.0
Số dư 01/01/2025,Số dư 01/01/2025,Số dư 01/01/2025,3.472.132.700.000,458.569.112.981,94.548.441.157,(1.329.929.967.972),2.695.320.286.166,3472132700000.0,458569112981.0,94548441157.0,-1329929967972.0,2695320286166.0
Lãi trong năm,Lãi trong năm,Lãi trong năm,-,-,-,646.287.405.478,646.287.405.478,,,,646287405478.0,646287405478.0
Số dư 31/12/2025,Số dư 31/12/2025,Số dư 31/12/2025,3.472.132.700.000,458.569.112.981,94.548.441.157,(683.642.562.494),3.341.607.691.644,3472132700000.0,458569112981.0,94548441157.0,-683642562494.0,3341607691644.0
