row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2025 VND,01/01/2025 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2025 VND,numeric__01/01/2025 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
TÀI SẢN DÀI HẠN,TÀI SẢN > TÀI SẢN DÀI HẠN,TÀI SẢN DÀI HẠN,200,,1.658.664.193.055,1.170.811.030.019,200.0,,1658664193055.0,1170811030019.0
Các khoản phải thu dài hạn,TÀI SẢN > Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,210,,33.801.600.107,145.771.292.140,210.0,,33801600107.0,145771292140.0
Phải thu dài hạn của khách hàng,TÀI SẢN > Phải thu dài hạn của khách hàng,Phải thu dài hạn của khách hàng,211,,-,-,211.0,,,
Trả trước cho người bán dài hạn,TÀI SẢN > Trả trước cho người bán dài hạn,Trả trước cho người bán dài hạn,212,,-,-,212.0,,,
Vốn kinh doanh ở các đơn vị trực thuộc,TÀI SẢN > Vốn kinh doanh ở các đơn vị trực thuộc,Vốn kinh doanh ở các đơn vị trực thuộc,213,,-,-,213.0,,,
Phải thu nội bộ dài hạn,TÀI SẢN > Phải thu nội bộ dài hạn,Phải thu nội bộ dài hạn,214,,-,-,214.0,,,
Phải thu về cho vay dài hạn,TÀI SẢN > Phải thu về cho vay dài hạn,Phải thu về cho vay dài hạn,215,,-,-,215.0,,,
Phải thu dài hạn khác,TÀI SẢN > Phải thu dài hạn khác,Phải thu dài hạn khác,216,5.6.2,33.801.600.107,145.771.292.140,216.0,562.0,33801600107.0,145771292140.0
Dự phòng phải thu dài hạn khó đòi,TÀI SẢN > Dự phòng phải thu dài hạn khó đòi,Dự phòng phải thu dài hạn khó đòi,219,,-,-,219.0,,,
Tài sản cố định,TÀI SẢN > Tài sản cố định,Tài sản cố định,220,,1.078.883.110.541,543.897.872.842,220.0,,1078883110541.0,543897872842.0
Tài sản cố định hữu hình,TÀI SẢN > Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,5.10,1.039.029.524.375,503.785.100.855,221.0,510.0,1039029524375.0,503785100855.0
Nguyên giá,TÀI SẢN > Nguyên giá,Nguyên giá,222,,2.095.745.518.302,1.474.368.230.252,222.0,,2095745518302.0,1474368230252.0
Giá trị hao mòn lũy kế,TÀI SẢN > Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(1.056.715.993.927),(970.583.129.397),223.0,,-1056715993927.0,-970583129397.0
Tài sản cố định thuê tài chính,TÀI SẢN > Tài sản cố định thuê tài chính,Tài sản cố định thuê tài chính,224,,-,-,224.0,,,
Nguyên giá,TÀI SẢN > Nguyên giá,Nguyên giá,225,,-,-,225.0,,,
Giá trị hao mòn lũy kế,TÀI SẢN > Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,226,,-,-,226.0,,,
Tài sản cố định vô hình,TÀI SẢN > Tài sản cố định vô hình,Tài sản cố định vô hình,227,5.11,39.853.586.166,40.112.771.987,227.0,511.0,39853586166.0,40112771987.0
Nguyên giá,TÀI SẢN > Nguyên giá,Nguyên giá,228,,60.417.025.806,60.417.025.806,228.0,,60417025806.0,60417025806.0
Giá trị hao mòn lũy kế,TÀI SẢN > Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(20.563.439.640),(20.304.253.819),229.0,,-20563439640.0,-20304253819.0
Bất động sản đầu tư,TÀI SẢN > Bất động sản đầu tư,Bất động sản đầu tư,230,,-,-,230.0,,,
Nguyên giá,TÀI SẢN > Nguyên giá,Nguyên giá,231,,-,-,231.0,,,
Giá trị hao mòn lũy kế,TÀI SẢN > Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,232,,-,-,232.0,,,
Tài sản dở dang dài hạn,TÀI SẢN > Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,38.242.679.434,37.455.839.317,240.0,,38242679434.0,37455839317.0
"Chi phí sản xuất, kinh doanh dở dang dài hạn","TÀI SẢN > Chi phí sản xuất, kinh doanh dở dang dài hạn","Chi phí sản xuất, kinh doanh dở dang dài hạn",241,,-,-,241.0,,,
