row_label_raw,row_label_full,Công ty liên quan,Nội dung giao dịch,Năm 2025 VND,Năm 2024 VND,numeric__Nội dung giao dịch,numeric__Năm 2025 VND,numeric__Năm 2024 VND
Công ty Cổ Phần Thương Mai Và Đầu Tư Pax,Công ty Cổ Phần Thương Mai Và Đầu Tư Pax,Công ty Cổ Phần Thương Mai Và Đầu Tư Pax,Công ty Cổ Phần Thương Mai Và Đầu Tư Pax,Công ty Cổ Phần Thương Mai Và Đầu Tư Pax,Công ty Cổ Phần Thương Mai Và Đầu Tư Pax,,,
,,,Góp vốn,-,700.000.000,,,700000000.0
,,,Đi vay,1.000.000.000,-,,1000000000.0,
,,,Trả nợ vay,1.000.000.000,-,,1000000000.0,
