row_label_raw,row_label_full,col_0,31/12/2025VND,01/01/2025VND,numeric__31/12/2025VND,numeric__01/01/2025VND
Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,,
Công ty CP Tiến Phát Sanyo Homes,Bên liên quan > Công ty CP Tiến Phát Sanyo Homes,Công ty CP Tiến Phát Sanyo Homes,429.436.705,429.436.704,429436705.0,429436704.0
Công ty CP Đầu tư Xây dựng Hạ tầng Hòa Bình,Bên liên quan > Công ty CP Đầu tư Xây dựng Hạ tầng Hòa Bình,Công ty CP Đầu tư Xây dựng Hạ tầng Hòa Bình,875.737.776,875.737.776,875737776.0,875737776.0
Các tổ chức khác,Các tổ chức khác,Các tổ chức khác,Các tổ chức khác,Các tổ chức khác,,
Công ty TNHH Phát triển New Town,Các tổ chức khác > Công ty TNHH Phát triển New Town,Công ty TNHH Phát triển New Town,132.411.522.379,60.000.014.613,132411522379.0,60000014613.0
Công ty CP Kinh doanh và Xây dựng Quang Minh,Các tổ chức khác > Công ty CP Kinh doanh và Xây dựng Quang Minh,Công ty CP Kinh doanh và Xây dựng Quang Minh,124.490.373.682,124.490.373.682,124490373682.0,124490373682.0
Công ty CP Capitaland - Hiền Đức,Các tổ chức khác > Công ty CP Capitaland - Hiền Đức,Công ty CP Capitaland - Hiền Đức,104.731.883.768,104.731.883.768,104731883768.0,104731883768.0
Công ty CP Thái - Holding,Các tổ chức khác > Công ty CP Thái - Holding,Công ty CP Thái - Holding,178.069.677.608,150.250.228.764,178069677608.0,150250228764.0
Công ty CP Bất động sản Tâm Lực,Các tổ chức khác > Công ty CP Bất động sản Tâm Lực,Công ty CP Bất động sản Tâm Lực,126.729.007.286,76.416.374.177,126729007286.0,76416374177.0
Công ty CP Tập đoàn Ecopark,Các tổ chức khác > Công ty CP Tập đoàn Ecopark,Công ty CP Tập đoàn Ecopark,99.980.730.234,91.728.437.901,99980730234.0,91728437901.0
Các khách hàng khác,Các tổ chức khác > Các khách hàng khác,Các khách hàng khác,1.631.337.147.327,1.634.969.196.178,1631337147327.0,1634969196178.0
Cộng,Các tổ chức khác > Cộng,Cộng,2.399.055.516.765,2.243.891.683.563,2399055516765.0,2243891683563.0
Dự phòng phải thu khó đòi,Các tổ chức khác > Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,(415.321.748.142),(453.471.678.812),-415321748142.0,-453471678812.0
Giá trị thuần,Các tổ chức khác > Giá trị thuần,Giá trị thuần,1.983.733.768.623,1.790.420.004.751,1983733768623.0,1790420004751.0
