row_label_raw,row_label_full,col_0,31/12/2025VND,01/01/2025VND,numeric__31/12/2025VND,numeric__01/01/2025VND
Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,,
Công ty CP Nhà Hòa Bình (1),Bên liên quan > Công ty CP Nhà Hòa Bình (1),Công ty CP Nhà Hòa Bình (1),784.503.462.440,694.443.226.946,784503462440.0,694443226946.0
Công ty CP Đầu tư Địa ốc Tiến Phát (2),Bên liên quan > Công ty CP Đầu tư Địa ốc Tiến Phát (2),Công ty CP Đầu tư Địa ốc Tiến Phát (2),718.180.023.258,646.305.050.671,718180023258.0,646305050671.0
Công ty TNHH Tiến Phát Đông Bắc (3),Bên liên quan > Công ty TNHH Tiến Phát Đông Bắc (3),Công ty TNHH Tiến Phát Đông Bắc (3),324.759.683.155,291.076.749.611,324759683155.0,291076749611.0
Công ty TNHH Sài Gòn Ngày mới (4),Bên liên quan > Công ty TNHH Sài Gòn Ngày mới (4),Công ty TNHH Sài Gòn Ngày mới (4),41.458.053.717,37.571.029.738,41458053717.0,37571029738.0
Công ty CP Đầu tư và Năng lượng Tái tạo Hòa Bình (5),Bên liên quan > Công ty CP Đầu tư và Năng lượng Tái tạo Hòa Bình (5),Công ty CP Đầu tư và Năng lượng Tái tạo Hòa Bình (5),10.690.738.938,9.621.946.992,10690738938.0,9621946992.0
Công ty CP ĐT XD Hạ tầng Hòa Bình (6),Bên liên quan > Công ty CP ĐT XD Hạ tầng Hòa Bình (6),Công ty CP ĐT XD Hạ tầng Hòa Bình (6),4.512.982.884,-,4512982884.0,
Bên khác,Bên khác,Bên khác,Bên khác,Bên khác,,
Công ty TNHH MTV Máy Xây dựng Matec (7),Bên khác > Công ty TNHH MTV Máy Xây dựng Matec (7),Công ty TNHH MTV Máy Xây dựng Matec (7),89.412.091.292,83.362.557.628,89412091292.0,83362557628.0
Ông Lê Anh Dũng,Bên khác > Ông Lê Anh Dũng,Ông Lê Anh Dũng,4.359.635.693,4.359.635.693,4359635693.0,4359635693.0
Công ty TNHH Thép Trắng,Bên khác > Công ty TNHH Thép Trắng,Công ty TNHH Thép Trắng,2.439.946.014,2.439.946.014,2439946014.0,2439946014.0
Công ty CP Chứng khoán Sen Vàng,Bên khác > Công ty CP Chứng khoán Sen Vàng,Công ty CP Chứng khoán Sen Vàng,1.871.736.348,1.637.364.433,1871736348.0,1637364433.0
Các đối tượng khác,Bên khác > Các đối tượng khác,Các đối tượng khác,1.332.290.681,530.290.681,1332290681.0,530290681.0
Cộng,Bên khác > Cộng,Cộng,1.983.520.644.420,1.771.347.798.407,1983520644420.0,1771347798407.0
Dự phòng phải thu khó đòi,Bên khác > Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,(80.864.684.721),(80.864.684.721),-80864684721.0,-80864684721.0
Giá trị thuần,Bên khác > Giá trị thuần,Giá trị thuần,1.902.655.959.699,1.690.483.113.686,1902655959699.0,1690483113686.0
