row_label_raw,row_label_full,col_0,31/12/2023,31/12/2022,numeric__31/12/2023,numeric__31/12/2022
,,,Triệu VND,Triệu VND,,
"Ký quỹ, thế chấp, cầm cố","Ký quỹ, thế chấp, cầm cố","Ký quỹ, thế chấp, cầm cố",27.460,16.926,27460.0,16926.0
Thuế GTGT được khấu trừ,Thuế GTGT được khấu trừ,Thuế GTGT được khấu trừ,649,697,649.0,697.0
Thuế và các khoản phải thu Nhà nước,Thuế và các khoản phải thu Nhà nước,Thuế và các khoản phải thu Nhà nước,2.423,2.377,2423.0,2377.0
Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,139.354,279.335,139354.0,279335.0
Các khoản phải thu bên ngoài,Các khoản phải thu bên ngoài,Các khoản phải thu bên ngoài,122.819,364.100,122819.0,364100.0
,,,292.705,663.435,292705.0,663435.0
"17.2 . Các khoản lãi, phí phải thu","17.2 . Các khoản lãi, phí phải thu","17.2 . Các khoản lãi, phí phải thu","17.2 . Các khoản lãi, phí phải thu","17.2 . Các khoản lãi, phí phải thu",,
,,,31/12/2023,31/12/2022,,
,,,Triệu VND,Triệu VND,,
Lãi phải thu từ tiền gửi,"17.2 . Các khoản lãi, phí phải thu > Lãi phải thu từ tiền gửi",Lãi phải thu từ tiền gửi,10.169,28.331,10169.0,28331.0
Lãi phải thu từ chứng khoán đầu tư,"17.2 . Các khoản lãi, phí phải thu > Lãi phải thu từ chứng khoán đầu tư",Lãi phải thu từ chứng khoán đầu tư,1.317.192,587.828,1317192.0,587828.0
Lãi phải thu từ cho vay,"17.2 . Các khoản lãi, phí phải thu > Lãi phải thu từ cho vay",Lãi phải thu từ cho vay,2.201.497,2.270.206,2201497.0,2270206.0
Lãi phải thu từ các công cụ tài chính phải sinh,"17.2 . Các khoản lãi, phí phải thu > Lãi phải thu từ các công cụ tài chính phải sinh",Lãi phải thu từ các công cụ tài chính phải sinh,96.072,218,96072.0,218.0
Phí phải thu,"17.2 . Các khoản lãi, phí phải thu > Phí phải thu",Phí phải thu,809,-,809.0,
,,,3.625.739,2.886.583,3625739.0,2886583.0
17.3 . Tài sản có khác,17.3 . Tài sản có khác,17.3 . Tài sản có khác,17.3 . Tài sản có khác,17.3 . Tài sản có khác,,
,,,31/12/2023,31/12/2022,,
,,,Triệu VND,Triệu VND,,
"Công cụ dụng cụ, vật liệu","17.3 . Tài sản có khác > Công cụ dụng cụ, vật liệu","Công cụ dụng cụ, vật liệu",31.822,23.648,31822.0,23648.0
Chi phí chờ phân bổ,17.3 . Tài sản có khác > Chi phí chờ phân bổ,Chi phí chờ phân bổ,31.307,25.731,31307.0,25731.0
,,,63.129,49.379,63129.0,49379.0
18 . Các khoản nợ Chính phủ và Ngân hàng Nhà nước,18 . Các khoản nợ Chính phủ và Ngân hàng Nhà nước,18 . Các khoản nợ Chính phủ và Ngân hàng Nhà nước,18 . Các khoản nợ Chính phủ và Ngân hàng Nhà nước,18 . Các khoản nợ Chính phủ và Ngân hàng Nhà nước,,
,,,31/12/2023,31/12/2022,,
,,,Triệu VND,Triệu VND,,
Vay Ngân hàng Nhà nước,18 . Các khoản nợ Chính phủ và Ngân hàng Nhà nước > Vay Ngân hàng Nhà nước,Vay Ngân hàng Nhà nước,24.116,52.584,24116.0,52584.0
Vay theo hồ sơ tín dụng,18 . Các khoản nợ Chính phủ và Ngân hàng Nhà nước > Vay theo hồ sơ tín dụng,Vay theo hồ sơ tín dụng,24.116,52.584,24116.0,52584.0
,,,24.116,52.584,24116.0,52584.0
19 . Tiền gửi và vay các tổ chức tín dụng khác,19 . Tiền gửi và vay các tổ chức tín dụng khác,19 . Tiền gửi và vay các tổ chức tín dụng khác,19 . Tiền gửi và vay các tổ chức tín dụng khác,19 . Tiền gửi và vay các tổ chức tín dụng khác,,
,,,31/12/2023,31/12/2022,,
,,,Triệu VND,Triệu VND,,
Tiền gửi của các TCTD khác,19 . Tiền gửi và vay các tổ chức tín dụng khác > Tiền gửi của các TCTD khác,Tiền gửi của các TCTD khác,10.790.439,11.047.110,10790439.0,11047110.0
Tiền gửi không kỳ hạn,19 . Tiền gửi và vay các tổ chức tín dụng khác > Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,4.898.939,3.396.760,4898939.0,3396760.0
- Bằng VND,19 . Tiền gửi và vay các tổ chức tín dụng khác > - Bằng VND,- Bằng VND,4.898.939,3.396.760,4898939.0,3396760.0
Tiền gửi có kỳ hạn,19 . Tiền gửi và vay các tổ chức tín dụng khác > Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,5.891.500,7.650.350,5891500.0,7650350.0
- Bằng VND,19 . Tiền gửi và vay các tổ chức tín dụng khác > - Bằng VND,- Bằng VND,5.650.000,7.250.000,5650000.0,7250000.0
- Bằng ngoại tệ,19 . Tiền gửi và vay các tổ chức tín dụng khác > - Bằng ngoại tệ,- Bằng ngoại tệ,241.500,400.350,241500.0,400350.0
Vay các TCTD khác,19 . Tiền gửi và vay các tổ chức tín dụng khác > Vay các TCTD khác,Vay các TCTD khác,368.314,43.029,368314.0,43029.0
- Bằng VND,19 . Tiền gửi và vay các tổ chức tín dụng khác > - Bằng VND,- Bằng VND,367.564,42.225,367564.0,42225.0
- Bằng ngoại tệ,19 . Tiền gửi và vay các tổ chức tín dụng khác > - Bằng ngoại tệ,- Bằng ngoại tệ,750,804,750.0,804.0
,,,11.158.753,11.090.139,11158753.0,11090139.0
