row_label_raw,row_label_full,STT,Chỉ tiêu,Thuyết minh,Năm 2023 > Triệu VND,Năm 2022 > Triệu VND,numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__Năm 2023 > Triệu VND,numeric__Năm 2022 > Triệu VND
,,,Lưu chuyển tiền từ hoạt động tài chính,,,,,,,
01,01,01,Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,,300.294,-,,,300294.0,
02,02,02,Tiền thu từ phát hành giấy tờ có giá dài hạn có đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác,,1.325.000,235.400,,,1325000.0,235400.0
III,III,III,Lưu chuyển tiền thuần từ hoạt động tài chính,,1.625.294,235.400,,,1625294.0,235400.0
IV,IV,IV,Lưu chuyển tiền thuần trong năm,,2.670.893,1.581.994,,,2670893.0,1581994.0
V,V,V,Tiền và các khoản tương đương tiền tại thời điểm đầu năm,,12.535.431,10.953.437,,,12535431.0,10953437.0
VII,VII,VII,Tiền và các khoản tương đương tiền tại thời điểm cuối năm,35,15.206.324,12.535.431,,35.0,15206324.0,12535431.0
