row_label_raw,row_label_full,col_0,Giá gốc và số có khả năng trả nợ,Giá gốc và số có khả năng trả nợ_1,numeric__Giá gốc và số có khả năng trả nợ,numeric__Giá gốc và số có khả năng trả nợ_1
,,,31/12/2016VND,1/1/2016VND,,
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,
Công ty CP Hà Đô 1,Công ty con > Công ty CP Hà Đô 1,Công ty CP Hà Đô 1,9.435.629.496,30.974.449.509,9435629496.0,30974449509.0
Công ty CP Cơ điện Xây dựng Thiết bị Công nghiệp Hà Đô,Công ty con > Công ty CP Cơ điện Xây dựng Thiết bị Công nghiệp Hà Đô,Công ty CP Cơ điện Xây dựng Thiết bị Công nghiệp Hà Đô,12.307.376.028,-,12307376028.0,
Công ty CP Hà Đô 4,Công ty con > Công ty CP Hà Đô 4,Công ty CP Hà Đô 4,2.658.862.234,2.658.862.234,2658862234.0,2658862234.0
Cty TNHH Một thành viên Quản lý - Vận hành - Khai thác,Cty TNHH Một thành viên Quản lý - Vận hành - Khai thác,Cty TNHH Một thành viên Quản lý - Vận hành - Khai thác,Cty TNHH Một thành viên Quản lý - Vận hành - Khai thác,Cty TNHH Một thành viên Quản lý - Vận hành - Khai thác,,
Bất động sản Hà Đô,Cty TNHH Một thành viên Quản lý - Vận hành - Khai thác > Bất động sản Hà Đô,Bất động sản Hà Đô,4.198.709.620,854.155.237,4198709620.0,854155237.0
Công ty CP Tư vấn Hà Đô,Cty TNHH Một thành viên Quản lý - Vận hành - Khai thác > Công ty CP Tư vấn Hà Đô,Công ty CP Tư vấn Hà Đô,-,424.142.080,,424142080.0
,,,28.600.577.378,34.911.609.060,28600577378.0,34911609060.0
