row_label_raw,row_label_full,col_0,Giá gốc và số có khả năng trả nợ,Giá gốc và số có khả năng trả nợ_1,numeric__Giá gốc và số có khả năng trả nợ,numeric__Giá gốc và số có khả năng trả nợ_1
,,,31/12/2016VND,1/1/2016VND,,
Công ty CP Hà Đô 1,Công ty CP Hà Đô 1,Công ty CP Hà Đô 1,9.435.629.496,30.974.449.509,9435629496.0,30974449509.0
Công ty CP Cơ điện Xây dựng Thiết bị Công nghiệp Hà Đô,Công ty CP Cơ điện Xây dựng Thiết bị Công nghiệp Hà Đô,Công ty CP Cơ điện Xây dựng Thiết bị Công nghiệp Hà Đô,12.307.376.028,-,12307376028.0,
Công ty Cổ phần Đạt Phương,Công ty Cổ phần Đạt Phương,Công ty Cổ phần Đạt Phương,5.229.657.769,5.229.657.769,5229657769.0,5229657769.0
Công ty CP Austdoor Miền Bắc,Công ty CP Austdoor Miền Bắc,Công ty CP Austdoor Miền Bắc,-,7.480.462.209,,7480462209.0
Khác,Khác,Khác,29.737.106.876,35.140.578.637,29737106876.0,35140578637.0
,,,56.709.770.169,78.825.148.124,56709770169.0,78825148124.0
