row_label_raw,row_label_full,col_0,2016,2016_1,2015,2015_1,numeric__2016,numeric__2016_1,numeric__2015,numeric__2015_1
,,,Số cổ phiếu,VND,Số cổ phiếu,VND,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,68.411.028,684.110.280.000,65.153.584,651.535.840.000,68411028.0,684110280000.0,65153584.0,651535840000.0
Cổ phiếu phát hành cho nhân viên,Cổ phiếu phát hành cho nhân viên,Cổ phiếu phát hành cho nhân viên,651.540,6.515.400.000,-,-,651540.0,6515400000.0,,
Cổ phiếu phát hành từ lợi nhuận chưa phân phối (*),Cổ phiếu phát hành từ lợi nhuận chưa phân phối (*),Cổ phiếu phát hành từ lợi nhuận chưa phân phối (*),6.904.656,69.046.560.000,3.257.679,32.576.790.000,6904656.0,69046560000.0,3257679.0,32576790000.0
Cổ phiếu quỹ mua lại trong năm,Cổ phiếu quỹ mua lại trong năm,Cổ phiếu quỹ mua lại trong năm,(30.322),(303.220.000),(235),(2.350.000),-30322.0,-303220000.0,-235.0,-2350000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,75.936.902,759.369.020.000,68.411.028,684.110.280.000,75936902.0,759369020000.0,68411028.0,684110280000.0
