row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2016 VND,1/1/2016 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2016 VND,numeric__1/1/2016 VND
Tài sản dài hạn(\( 200 = 210 + 220 + 230 + 240 + 250 + 260 \)),Tài sản dài hạn(\( 200 = 210 + 220 + 230 + 240 + 250 + 260 \)),Tài sản dài hạn(\( 200 = 210 + 220 + 230 + 240 + 250 + 260 \)),200,,1.884.775.285.095,1.218.994.191.760,200.0,,1884775285095.0,1218994191760.0
Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,210,,117.000.000.000,117.000.000.000,210.0,,117000000000.0,117000000000.0
Phải thu về cho vay dài hạn,Phải thu về cho vay dài hạn,Phải thu về cho vay dài hạn,215,8(b),117.000.000.000,117.000.000.000,215.0,,117000000000.0,117000000000.0
Tài sản cố định,Tài sản cố định,Tài sản cố định,220,,1.981.067.040,2.132.216.736,220.0,,1981067040.0,2132216736.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,12,1.328.752.804,1.972.016.737,221.0,12.0,1328752804.0,1972016737.0
Nguyên giá,Nguyên giá,Nguyên giá,222,,21.126.906.584,20.743.629.802,222.0,,21126906584.0,20743629802.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(19.798.153.780),(18.771.613.065),223.0,,-19798153780.0,-18771613065.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,227,,652.314.236,160.199.999,227.0,,652314236.0,160199999.0
Nguyên giá,Nguyên giá,Nguyên giá,228,,775.017.500,214.230.000,228.0,,775017500.0,214230000.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(122.703.264),(54.030.001),229.0,,-122703264.0,-54030001.0
Bất động sản đầu tư,Bất động sản đầu tư,Bất động sản đầu tư,230,13,158.998.766.214,213.741.060.484,230.0,13.0,158998766214.0,213741060484.0
Nguyên giá,Nguyên giá,Nguyên giá,231,,201.152.622.753,259.279.089.355,231.0,,201152622753.0,259279089355.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,232,,(42.153.856.539),(45.538.028.871),232.0,,-42153856539.0,-45538028871.0
Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,444.885.616.868,170.351.843.216,240.0,,444885616868.0,170351843216.0
Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,242,14,444.885.616.868,170.351.843.216,242.0,14.0,444885616868.0,170351843216.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,5(c),1.153.465.513.630,715.443.088.630,250.0,,1153465513630.0,715443088630.0
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,251,,1.141.455.513.630,568.271.208.630,251.0,,1141455513630.0,568271208630.0
Đầu tư vào các công ty liên kết,Đầu tư vào các công ty liên kết,Đầu tư vào các công ty liên kết,252,,1.810.000.000,136.971.880.000,252.0,,1810000000.0,136971880000.0
Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,253,,12.000.000.000,12.000.000.000,253.0,,12000000000.0,12000000000.0
Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,254,,(1.800.000.000),(1.800.000.000),254.0,,-1800000000.0,-1800000000.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,8.444.321.343,325.982.694,260.0,,8444321343.0,325982694.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,,8.434.321.343,315.982.694,261.0,,8434321343.0,315982694.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,268,,10.000.000,10.000.000,268.0,,10000000.0,10000000.0
TỔNG CỘNG TÀI SẢN(\( 270 = 100 + 200 \)),TỔNG CỘNG TÀI SẢN(\( 270 = 100 + 200 \)),TỔNG CỘNG TÀI SẢN(\( 270 = 100 + 200 \)),270,,2.758.672.612.310,2.128.467.949.188,270.0,,2758672612310.0,2128467949188.0
