row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2016 VND > -,Số phải nộp trong năm VND > 24.232.872.364,Số đã nộp/ bù trừ trong năm VND > (24.232.872.364),31/12/2016 VND > -,numeric__1/1/2016 VND > -,numeric__Số phải nộp trong năm VND > 24.232.872.364,numeric__Số đã nộp/ bù trừ trong năm VND > (24.232.872.364),numeric__31/12/2016 VND > -
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,111.294.907,5.488.251.334,(5.419.852.508),179.693.733,111294907.0,5488251334.0,-5419852508.0,179693733.0
Thuế khác,Thuế khác,Thuế khác,-,1.000.000,(1.000.000),-,,1000000.0,-1000000.0,
,,,111.294.907,29.722.123.698,(29.653.724.872),179.693.733,111294907.0,29722123698.0,-29653724872.0,179693733.0
