row_label_raw,row_label_full,col_0,Dự phòng cụ thể Triệu VND,Dự phòng chung Triệu VND,Tổng cộng Triệu VND,numeric__Dự phòng cụ thể Triệu VND,numeric__Dự phòng chung Triệu VND,numeric__Tổng cộng Triệu VND
Số dư tại ngày 1 tháng 1 năm 2017,Số dư tại ngày 1 tháng 1 năm 2017,Số dư tại ngày 1 tháng 1 năm 2017,562.544,1.207.909,1.770.453,562544.0,1207909.0,1770453.0
Trích lập trong năm (Thuyết minh 31),Trích lập trong năm (Thuyết minh 31),Trích lập trong năm (Thuyết minh 31),1.332.526,222.328,1.554.854,1332526.0,222328.0,1554854.0
Sử dụng trong năm,Sử dụng trong năm,Sử dụng trong năm,(1.581.297),-,(1.581.297),-1581297.0,,-1581297.0
Số dư tại ngày 31 tháng 12 năm 2017,Số dư tại ngày 31 tháng 12 năm 2017,Số dư tại ngày 31 tháng 12 năm 2017,313.773,1.430.237,1.744.010,313773.0,1430237.0,1744010.0
Trích lập trong năm (Thuyết minh 31),Trích lập trong năm (Thuyết minh 31),Trích lập trong năm (Thuyết minh 31),658.719,255.653,914.372,658719.0,255653.0,914372.0
Sử dụng trong năm,Sử dụng trong năm,Sử dụng trong năm,(238.171),-,(238.171),-238171.0,,-238171.0
Số dư tại ngày 31 tháng 12 năm 2018,Số dư tại ngày 31 tháng 12 năm 2018,Số dư tại ngày 31 tháng 12 năm 2018,734.321,1.685.890,2.420.211,734321.0,1685890.0,2420211.0
