row_label_raw,row_label_full,col_0,Thuyết minh,31.12.2018Triệu VND,31.12.2017Triệu VND,numeric__Thuyết minh,numeric__31.12.2018Triệu VND,numeric__31.12.2017Triệu VND
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,10.2,2.140.000,2.140.000,102.0,2140000.0,2140000.0
Đầu tư vào công ty liên doanh,Đầu tư vào công ty liên doanh,Đầu tư vào công ty liên doanh,10.3,1.000,1.000,103.0,1000.0,1000.0
Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,10.3,200,200,103.0,200.0,200.0
Đầu tư dài hạn khác,Đầu tư dài hạn khác,Đầu tư dài hạn khác,10.4,159.927,193.927,104.0,159927.0,193927.0
Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,10.5,(5.350),(5.553),105.0,-5350.0,-5553.0
,,,,2.295.777,2.329.574,,2295777.0,2329574.0
