row_label_raw,row_label_full,col_0,31 tháng 12 năm 2018,31 tháng 12 năm 2018_1,31 tháng 12 năm 2018_2,31 tháng 12 năm 2018_3,31 tháng 12 năm 2018_4,31 tháng 12 năm 2018_5,31 tháng 12 năm 2018_6,numeric__31 tháng 12 năm 2018,numeric__31 tháng 12 năm 2018_1,numeric__31 tháng 12 năm 2018_2,numeric__31 tháng 12 năm 2018_3,numeric__31 tháng 12 năm 2018_4,numeric__31 tháng 12 năm 2018_5,numeric__31 tháng 12 năm 2018_6
,,,Tiền gửi và cho vay các tổ chức tín dụng khác Triệu VND,Cho vay khách hàng Triệu VND,Tiền gửi và vay các tổ chức tín dụng khác Triệu VND,Tiền gửi của khách hàng Triệu VND,Các cam kết tín dụng Triệu VND,Công cụ tài chính phái sinh (i) Triệu VND,Kinh doanh và đầu tư chứng khoán Triệu VND,,,,,,,
Trong nước,Trong nước,Trong nước,17.693.401,227.759.122,20.055.889,270.472.983,6.110.569,20.067.799,54.695.863,17693401.0,227759122.0,20055889.0,270472983.0,6110569.0,20067799.0,54695863.0
Nước ngoài,Nước ngoài,Nước ngoài,1.565.639,-,696.258,-,3.282.211,20.707,-,1565639.0,,696258.0,,3282211.0,20707.0,
,,,19.259.040,227.759.122,20.752.147,270.472.983,9.392.780,20.088.506,54.695.863,19259040.0,227759122.0,20752147.0,270472983.0,9392780.0,20088506.0,54695863.0
,,,31 tháng 12 năm 2017,31 tháng 12 năm 2017,31 tháng 12 năm 2017,31 tháng 12 năm 2017,31 tháng 12 năm 2017,31 tháng 12 năm 2017,31 tháng 12 năm 2017,,,,,,,
,,,Tiền gửi và cho vay các tổ chức tín dụng khác Triệu VND,Cho vay khách hàng Triệu VND,Tiền gửi và vay các tổ chức tín dụng khác Triệu VND,Tiền gửi của khách hàng Triệu VND,Các cam kết tín dụng Triệu VND,Công cụ tài chính phái sinh (i) Triệu VND,Kinh doanh và đầu tư chứng khoán Triệu VND,,,,,,,
Trong nước,Trong nước,Trong nước,7.754.722,195.506.443,14.931.309,241.617.508,6.030.700,18.098.382,54.155.429,7754722.0,195506443.0,14931309.0,241617508.0,6030700.0,18098382.0,54155429.0
Nước ngoài,Nước ngoài,Nước ngoài,1.694.895,-,448.757,-,4.286.210,2.427.197,-,1694895.0,,448757.0,,4286210.0,2427197.0,
,,,9.449.617,195.506.443,15.380.066,241.617.508,10.316.910,20.525.579,54.155.429,9449617.0,195506443.0,15380066.0,241617508.0,10316910.0,20525579.0,54155429.0
