row_label_raw,row_label_full,col_0,Tổng dư nợ cho vay triệu đồng,Tổng tiền gửi triệu đồng,Các cam kết tín dụng triệu đồng,CCTCphái sinh triệu đồng,Kinh doanh và đầu tư chứng khoán triệu đồng,numeric__Tổng dư nợ cho vay triệu đồng,numeric__Tổng tiền gửi triệu đồng,numeric__Các cam kết tín dụng triệu đồng,numeric__CCTCphái sinh triệu đồng,numeric__Kinh doanh và đầu tư chứng khoán triệu đồng
Trong nước,Trong nước,Trong nước,860.109.360,951.767.561,113.336.163,281.166,108.073.497,860109360.0,951767561.0,113336163.0,281166.0,108073497.0
Nước ngoài,Nước ngoài,Nước ngoài,9.051.754,7.196.124,297.087,-,-,9051754.0,7196124.0,297087.0,,
,,,869.161.114,958.963.685,113.633.250,281.166,108.073.497,869161114.0,958963685.0,113633250.0,281166.0,108073497.0
