row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2018 > Giá trị ròngcủa khoảnđầu tư hạchtoán theo phương pháp VCSH triệu đồng,Ngày 31 tháng 12 năm 2018 > Giá trị ròngcủa khoảnđầu tư hạchtoán theo phương pháp VCSH triệu đồng_1,Ngày 31 tháng 12 năm 2018 > Tỷ lệ vốn góp,Ngày 31 tháng 12 năm 2017 > Giá trị ròngcủa khoảnđầu tư hạchtoán theo phương pháp VCSH triệu đồng,Ngày 31 tháng 12 năm 2017 > Giá trị ròngcủa khoảnđầu tư hạchtoán theo phương pháp VCSH triệu đồng_1,Ngày 31 tháng 12 năm 2017 > Tỷ lệ vốn góp,numeric__Ngày 31 tháng 12 năm 2018 > Giá trị ròngcủa khoảnđầu tư hạchtoán theo phương pháp VCSH triệu đồng,numeric__Ngày 31 tháng 12 năm 2018 > Giá trị ròngcủa khoảnđầu tư hạchtoán theo phương pháp VCSH triệu đồng_1,numeric__Ngày 31 tháng 12 năm 2018 > Tỷ lệ vốn góp,numeric__Ngày 31 tháng 12 năm 2017 > Giá trị ròngcủa khoảnđầu tư hạchtoán theo phương pháp VCSH triệu đồng,numeric__Ngày 31 tháng 12 năm 2017 > Giá trị ròngcủa khoảnđầu tư hạchtoán theo phương pháp VCSH triệu đồng_1,numeric__Ngày 31 tháng 12 năm 2017 > Tỷ lệ vốn góp
Ngân hàngTNHH Indovina,Ngân hàngTNHH Indovina,Ngân hàngTNHH Indovina,1.688.788,2.906.452,50%,1.688.788,2.704.255,50%,1688788.0,2906452.0,0.5,1688788.0,2704255.0,0.5
,,,1.688.788,2.906.452,,1.688.788,2.704.255,,1688788.0,2906452.0,,1688788.0,2704255.0,
