row_label_raw,row_label_full,col_0,Ngày 31 tháng12 năm 2018triệu đồng,Ngày 31 tháng12 năm 2017triệu đồng,numeric__Ngày 31 tháng12 năm 2018triệu đồng,numeric__Ngày 31 tháng12 năm 2017triệu đồng
Tiền mặt bằng VND,Tiền mặt bằng VND,Tiền mặt bằng VND,5.763.833,5.201.870,5763833.0,5201870.0
Tiền mặt bằng ngoại tệ,Tiền mặt bằng ngoại tệ,Tiền mặt bằng ngoại tệ,1.211.753,729.977,1211753.0,729977.0
Chứng từ có giá trị ngoại tệ,Chứng từ có giá trị ngoại tệ,Chứng từ có giá trị ngoại tệ,19.817,-,19817.0,
Vàng tiền tệ,Vàng tiền tệ,Vàng tiền tệ,10.467,25.941,10467.0,25941.0
Vàng phi tiền tệ,Vàng phi tiền tệ,Vàng phi tiền tệ,16,-,16.0,
"Kim loại quý, đá quý khác","Kim loại quý, đá quý khác","Kim loại quý, đá quý khác",22.461,22.045,22461.0,22045.0
,,,7.028.347,5.979.833,7028347.0,5979833.0
