row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2018triệu đồng,Ngày 31 tháng 12năm 2017triệu đồng,numeric__Ngày 31 tháng 12năm 2018triệu đồng,numeric__Ngày 31 tháng 12năm 2017triệu đồng
Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,88.187.442,125.287.262,88187442.0,125287262.0
Trái phiếu Chính phủ,Trái phiếu Chính phủ,Trái phiếu Chính phủ,41.709.054,52.508.513,41709054.0,52508513.0
Trái phiếu do các TCTD trong nước phát hành,Trái phiếu do các TCTD trong nước phát hành,Trái phiếu do các TCTD trong nước phát hành,24.007.410,26.696.702,24007410.0,26696702.0
Trái phiếu do các TCKT trong nước phát hành,Trái phiếu do các TCKT trong nước phát hành,Trái phiếu do các TCKT trong nước phát hành,22.470.978,46.082.047,22470978.0,46082047.0
Chứng khoán Vốn,Chứng khoán Vốn,Chứng khoán Vốn,398.902,472.399,398902.0,472399.0
Chứng khoán Vốn do các tổ chức kinh tế trong nước phát hành,Chứng khoán Vốn do các tổ chức kinh tế trong nước phát hành,Chứng khoán Vốn do các tổ chức kinh tế trong nước phát hành,398.902,472.399,398902.0,472399.0
Dự phòng rủi ro chứng khoán sẵn sàng để bán Trong đó:,Dự phòng rủi ro chứng khoán sẵn sàng để bán Trong đó:,Dự phòng rủi ro chứng khoán sẵn sàng để bán Trong đó:,(460.192),(606.234),-460192.0,-606234.0
Dự phòng giảm giá,Dự phòng giảm giá,Dự phòng giảm giá,(117.473),(120.039),-117473.0,-120039.0
Dự phòng chung,Dự phòng chung,Dự phòng chung,(342.719),(486.195),-342719.0,-486195.0
Dự phòng cụ thể,Dự phòng cụ thể,Dự phòng cụ thể,-,-,,
,,,88.126.152,125.153.427,88126152.0,125153427.0
