row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2018triệu đồng,Ngày 31 tháng 12năm 2017triệu đồng,numeric__Ngày 31 tháng 12năm 2018triệu đồng,numeric__Ngày 31 tháng 12năm 2017triệu đồng
Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,2.183.108,2.910.939,2183108.0,2910939.0
Đã niêm yết,Đã niêm yết,Đã niêm yết,1.999.942,2.910.939,1999942.0,2910939.0
Chưa niêm yết,Chưa niêm yết,Chưa niêm yết,183.166,-,183166.0,
Chứng khoán Vốn,Chứng khoán Vốn,Chứng khoán Vốn,946.374,671.504,946374.0,671504.0
Đã niêm yết,Đã niêm yết,Đã niêm yết,560.945,310.642,560945.0,310642.0
Chưa niêm yết,Chưa niêm yết,Chưa niêm yết,385.429,360.862,385429.0,360862.0
Chứng khoán kinh doanh khác,Chứng khoán kinh doanh khác,Chứng khoán kinh doanh khác,150.079,20.000,150079.0,20000.0
Đã niêm yết,Đã niêm yết,Đã niêm yết,-,-,,
Chưa niêm yết,Đã niêm yết > Chưa niêm yết,Chưa niêm yết,150.079,20.000,150079.0,20000.0
,,,3.279.561,3.602.443,3279561.0,3602443.0
