row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2018triệu đồng,Ngày 31 tháng 12năm 2017triệu đồng,numeric__Ngày 31 tháng 12năm 2018triệu đồng,numeric__Ngày 31 tháng 12năm 2017triệu đồng
Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,2.183.108,2.910.939,2183108.0,2910939.0
Chứng khoán Chính phủ,Chứng khoán Chính phủ,Chứng khoán Chính phủ,1.276.084,2.907.488,1276084.0,2907488.0
Chứng khoán do các TCTD khác trong nước phát hành,Chứng khoán do các TCTD khác trong nước phát hành,Chứng khoán do các TCTD khác trong nước phát hành,575.179,-,575179.0,
Chứng khoán do các TCKT khác trong nước phát hành,Chứng khoán do các TCKT khác trong nước phát hành,Chứng khoán do các TCKT khác trong nước phát hành,331.845,3.451,331845.0,3451.0
Chứng khoán Vốn,Chứng khoán Vốn,Chứng khoán Vốn,946.374,671.504,946374.0,671504.0
Chứng khoán Vốn do các TCTD khác trong nước phát hành,Chứng khoán Vốn do các TCTD khác trong nước phát hành,Chứng khoán Vốn do các TCTD khác trong nước phát hành,21.491,10,21491.0,10.0
Chứng khoán Vốn do các TCKT khác trong nước phát hành,Chứng khoán Vốn do các TCKT khác trong nước phát hành,Chứng khoán Vốn do các TCKT khác trong nước phát hành,924.883,671.494,924883.0,671494.0
Chứng khoán kinh doanh khác,Chứng khoán kinh doanh khác,Chứng khoán kinh doanh khác,150.079,20.000,150079.0,20000.0
Chứng chỉ quỹ,Chứng chỉ quỹ,Chứng chỉ quỹ,150.079,20.000,150079.0,20000.0
,,,3.279.561,3.602.443,3279561.0,3602443.0
Dự phòng rủi ro chứng khoán kinh doanh,Dự phòng rủi ro chứng khoán kinh doanh,Dự phòng rủi ro chứng khoán kinh doanh,(147.726),(73.461),-147726.0,-73461.0
,,,3.131.835,3.528.982,3131835.0,3528982.0
