row_label_raw,row_label_full,Công ty CP Tập đoàn Năng lượng Tái tạo Việt Nam Công ty TNHH Phú Thành Gia Pleiku,Môi quan hệ > Chung cổ đông lớn > Công ty con của bên liên quan,31/12/2020 > 494.000.000 > 45.545.383.927,01/01/2020 > 17.461.700.000 > 22.151.667.648,numeric__Môi quan hệ > Chung cổ đông lớn > Công ty con của bên liên quan,numeric__31/12/2020 > 494.000.000 > 45.545.383.927,numeric__01/01/2020 > 17.461.700.000 > 22.151.667.648
Công ty CP Tư vấn Xây dựng Giao thông Gia Lai Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,Công ty CP Tư vấn Xây dựng Giao thông Gia Lai Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,Công ty CP Tư vấn Xây dựng Giao thông Gia Lai Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,Công ty liên kết,2.731.657.000,2.731.657.000,,2731657000.0,2731657000.0
Công ty CP Tư vấn Xây dựng Giao thông Gia Lai Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,Công ty CP Tư vấn Xây dựng Giao thông Gia Lai Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,Công ty CP Tư vấn Xây dựng Giao thông Gia Lai Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,Chung thành viên lãnh đạo,71.963.700,71.963.700,,71963700.0,71963700.0
Công,Công,Công,,48.843.004.627,42.416.988.348,,48843004627.0,42416988348.0
