row_label_raw,row_label_full,Loại phát hành theo mệnh giá- Trái phiếu kỳ hạn 5 năm > - Trái phiếu kỳ hạn 5 năm,31/12/2020 > Giá gốc trái phiếu > 366.000.000.000 > 134.000.000.000,31/12/2020 > Tổng chi phí phát hành > 6.518.829.294 > 2.593.300.000,31/12/2020 > Chi phí phát hành phân bổ lũy > 6.518.829.294 > 1.558.436.679,31/12/2020 > Giảm trong kỳ > 611.364.000,31/12/2020 > Giá trị trái phiếu cuối kỳ > 366.000.000.000 > 132.353.772.679,numeric__31/12/2020 > Giá gốc trái phiếu > 366.000.000.000 > 134.000.000.000,numeric__31/12/2020 > Tổng chi phí phát hành > 6.518.829.294 > 2.593.300.000,numeric__31/12/2020 > Chi phí phát hành phân bổ lũy > 6.518.829.294 > 1.558.436.679,numeric__31/12/2020 > Giảm trong kỳ > 611.364.000,numeric__31/12/2020 > Giá trị trái phiếu cuối kỳ > 366.000.000.000 > 132.353.772.679
- Trái phiếu phải trả do không chuyển đổi,- Trái phiếu phải trả do không chuyển đổi,- Trái phiếu phải trả do không chuyển đổi,374.500.000,-,-,,374.500.000,374500000.0,,,,374500000.0
Cộng,Cộng,Cộng,500.374.500.000,9.112.129.294,8.077.265.973,611.364.000,498.728.272.679,500374500000.0,9112129294.0,8077265973.0,611364000.0,498728272679.0
,,,01/01/2020,01/01/2020,01/01/2020,01/01/2020,01/01/2020,,,,,
,,,Giá gốc trái phiếu,Tổng chi phí phát hành,Chi phí phát hành phân bổ,Giá trị trái phiếu cuối kỳ,Giá trị trái phiếu cuối kỳ,,,,,
Loại phát hành theo mệnh giá- Trái phiếu kỳ hạn 5 năm,Loại phát hành theo mệnh giá- Trái phiếu kỳ hạn 5 năm,Loại phát hành theo mệnh giá- Trái phiếu kỳ hạn 5 năm,366.000.000.000,6.518.829.294,6.518.829.294,366.000.000.000,366.000.000.000,366000000000.0,6518829294.0,6518829294.0,366000000000.0,366000000000.0
- Trái phiếu kỳ hạn 5 năm,- Trái phiếu kỳ hạn 5 năm,- Trái phiếu kỳ hạn 5 năm,134.000.000.000,2.593.300.000,1.039.776.675,132.446.476.675,132.446.476.675,134000000000.0,2593300000.0,1039776675.0,132446476675.0,132446476675.0
- Trái phiếu phải trả do không chuyển đổi,- Trái phiếu phải trả do không chuyển đổi,- Trái phiếu phải trả do không chuyển đổi,374.500.000,-,-,374.500.000,374.500.000,374500000.0,,,374500000.0,374500000.0
Cộng,Cộng,Cộng,500.374.500.000,9.112.129.294,7.558.605.969,498.820.976.675,498.820.976.675,500374500000.0,9112129294.0,7558605969.0,498820976675.0,498820976675.0
