row_label_raw,row_label_full,col_0,Vốn đầu tư của chủ sở hữu,Thặng dư vốn cổ phần,Chênh lệch tỷ giá hối đoái,Quỹ đầu tư phát triển,Lợi nhuận sau thuế chưa phân phối,numeric__Vốn đầu tư của chủ sở hữu,numeric__Thặng dư vốn cổ phần,numeric__Chênh lệch tỷ giá hối đoái,numeric__Quỹ đầu tư phát triển,numeric__Lợi nhuận sau thuế chưa phân phối
Số dư tại 01/01/2019,Số dư tại 01/01/2019,Số dư tại 01/01/2019,2.993.097.200.000,50.510.908.328,16.564.571.254,6.196.436.959,42.003.230.080,2993097200000.0,50510908328.0,16564571254.0,6196436959.0,42003230080.0
Tăng trong kỳ,Tăng trong kỳ,Tăng trong kỳ,-,-,-,-,(1.308.251.163),,,,,-1308251163.0
Giảm trong kỳ,Giảm trong kỳ,Giảm trong kỳ,-,-,7.346.623.314,-,-,,,7346623314.0,,
Số dư tại 31/12/2019,Số dư tại 31/12/2019,Số dư tại 31/12/2019,2.993.097.200.000,50.510.908.328,9.217.947.940,6.196.436.959,40.694.978.917,2993097200000.0,50510908328.0,9217947940.0,6196436959.0,40694978917.0
Số dư tại 01/01/2020,Số dư tại 01/01/2020,Số dư tại 01/01/2020,2.993.097.200.000,50.510.908.328,9.217.947.940,6.196.436.959,40.694.978.917,2993097200000.0,50510908328.0,9217947940.0,6196436959.0,40694978917.0
Tăng trong kỳ,Tăng trong kỳ,Tăng trong kỳ,-,-,2.258.353.443,-,(906.601.544.566),,,2258353443.0,,-906601544566.0
Giảm trong kỳ,Giảm trong kỳ,Giảm trong kỳ,-,-,-,-,-,,,,,
Số dư tại 31/12/2020,Giảm trong kỳ > Số dư tại 31/12/2020,Số dư tại 31/12/2020,2.993.097.200.000,50.510.908.328,11.476.301.383,6.196.436.959,(865.906.565.649),2993097200000.0,50510908328.0,11476301383.0,6196436959.0,-865906565649.0
