row_label_raw,row_label_full,Lợi nhuận năm trước chuyển sang,Năm 2020 > 40.694.978.917,Năm 2019 > 42.003.230.080,numeric__Năm 2020 > 40.694.978.917,numeric__Năm 2019 > 42.003.230.080
Các khoản tăng/giảm lợi nhuận sau thuế,Các khoản tăng/giảm lợi nhuận sau thuế,Các khoản tăng/giảm lợi nhuận sau thuế,(35.067),380,-35067.0,380.0
Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,(906.601.509.499),(1.308.251.543),-906601509499.0,-1308251543.0
Phân phối lợi nhuận,Phân phối lợi nhuận,Phân phối lợi nhuận,-,-,,
Lợi nhuận sau thuế chưa phân phối cuối kỳ,Phân phối lợi nhuận > Lợi nhuận sau thuế chưa phân phối cuối kỳ,Lợi nhuận sau thuế chưa phân phối cuối kỳ,(865.906.565.649),40.694.978.917,-865906565649.0,40694978917.0
