row_label_raw,row_label_full,col_0,Môi quan hệ,31/12/2020,01/01/2020,numeric__Môi quan hệ,numeric__31/12/2020,numeric__01/01/2020
Công ty TNHH Đức Long Dung Quát,Công ty TNHH Đức Long Dung Quát,Công ty TNHH Đức Long Dung Quát,Chung chủ tịch HĐQT,-,28.554.105.640,,,28554105640.0
Công ty CP Tập đoàn Năng lượng Tái tạo Việt Nam,Công ty CP Tập đoàn Năng lượng Tái tạo Việt Nam,Công ty CP Tập đoàn Năng lượng Tái tạo Việt Nam,Chung cổ đông lớn,330.200.000,-,,330200000.0,
Cộng,Cộng,Cộng,,330.200.000,28.554.105.640,,330200000.0,28554105640.0
