row_label_raw,row_label_full,Ông Lưu Đình Cường,Tổng Giám đốc,numeric__Tổng Giám đốc
Ông Phạm Kiến Phương,Ông Phạm Kiến Phương,Ông Phạm Kiến Phương,Phó Tổng Giám đốc,
Ông Bùi Nguyên Quỳnh,Ông Bùi Nguyên Quỳnh,Ông Bùi Nguyên Quỳnh,Phó Tổng Giám đốc (bổ nhiệm ngày 21 tháng 7 năm 2023),
Ông Nguyễn Quốc Thắng,Ông Nguyễn Quốc Thắng,Ông Nguyễn Quốc Thắng,Phó Tổng Giám đốc (bổ nhiệm ngày 08 tháng 12 năm 2023),
Ông Nguyễn Thanh Phúc,Ông Nguyễn Thanh Phúc,Ông Nguyễn Thanh Phúc,Phó Tổng Giám đốc (miễn nhiệm ngày 01 tháng 10 năm 2023),
