row_label_raw,row_label_full,col_0,Current year,Prior year,numeric__Current year,numeric__Prior year
,,,VND,VND,,
Raw materials and consumables,Raw materials and consumables,Raw materials and consumables,"17,108,974,052,415","12,169,625,149,118",,
Labour,Labour,Labour,"650,956,131,185","584,843,416,800",,
"Depreciation and amortisation of fixed assets, investment properties and goodwill allocation","Depreciation and amortisation of fixed assets, investment properties and goodwill allocation","Depreciation and amortisation of fixed assets, investment properties and goodwill allocation","399,031,377,531","582,175,378,022",,
Out-sourced services,Out-sourced services,Out-sourced services,"410,171,066,279","453,772,655,530",,
Other monetary expenses,Other monetary expenses,Other monetary expenses,"420,866,866,197","339,435,285,818",,
,,,"18,989,999,493,607","14,129,851,885,288",,
