row_label_raw,row_label_full,col_0,Closing balance,Closing balance_1,Closing balance_2,Closing balance_3,Opening balance,Opening balance_1,numeric__Closing balance,numeric__Closing balance_1,numeric__Closing balance_2,numeric__Closing balance_3,numeric__Opening balance,numeric__Opening balance_1
,,,Cost,Recoverable amount (*),VND Provision,Cost,Recoverable amount (*),VND Provision,,,,,,
Ngoc Son Non-Metals Joint Stock Company,Ngoc Son Non-Metals Joint Stock Company,Ngoc Son Non-Metals Joint Stock Company,"106,283,046,487",-,"106,283,046,487","106,283,046,487",-,"106,283,046,487",,,,,,
Thanh Van Manufacturing Joint Stock Company,Thanh Van Manufacturing Joint Stock Company,Thanh Van Manufacturing Joint Stock Company,-,-,-,"57,814,174,949",-,"57,814,174,949",,,,,,
Others,Others,Others,"82,094,891,505","11,400,943,306","70,693,948,199","73,082,328,787","3,759,625,597","69,322,703,190",,,,,,
,,,"188,377,937,992","11,400,943,306","176,976,994,686","237,179,550,223","3,759,625,597","233,419,924,626",,,,,,
