row_label_raw,row_label_full,col_0,Current year,Prior year,numeric__Current year,numeric__Prior year
,,,VND,VND,,
Cost of finished goods sold,Cost of finished goods sold,Cost of finished goods sold,"17,436,138,143,124","13,357,549,593,112",,
Cost of merchandise sold,Cost of merchandise sold,Cost of merchandise sold,"297,087,435,634","655,738,637,736",,
Cost of electricity sold,Cost of electricity sold,Cost of electricity sold,"171,531,504,594","385,793,656,387",,
Cost of services rendered,Cost of services rendered,Cost of services rendered,"98,081,317,676","146,072,859,173",,
Others,Others,Others,"34,387,670,774","22,062,417,483",,
Provision made for devaluation of inventories,Provision made for devaluation of inventories,Provision made for devaluation of inventories,"28,434,848,964","14,120,057,410",,
,,,"18,065,660,920,766","14,581,337,221,301",,
