row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
Công ty Cổ phần Tập đoàn GELEX (i),a. Ngắn hạn > Công ty Cổ phần Tập đoàn GELEX (i),Công ty Cổ phần Tập đoàn GELEX (i),371.600.000.000,150.000.000.000,371600000000.0,150000000000.0
Công ty Cổ phần Tập đoàn GELEX (i),a. Ngắn hạn > Công ty Cổ phần Tập đoàn GELEX (i),Công ty Cổ phần Tập đoàn GELEX (i),371.600.000.000,150.000.000.000,371600000000.0,150000000000.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu về cho vay ngắn hạn các bên liên quan(Chi tiết tại Thuyết minh số 37),Trong đó: > Phải thu về cho vay ngắn hạn các bên liên quan(Chi tiết tại Thuyết minh số 37),Phải thu về cho vay ngắn hạn các bên liên quan(Chi tiết tại Thuyết minh số 37),371.600.000.000,150.000.000.000,371600000000.0,150000000000.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
Công ty TNHH Năng lượng GelexNinh Thuận (ii),b. Dài hạn > Công ty TNHH Năng lượng GelexNinh Thuận (ii),Công ty TNHH Năng lượng GelexNinh Thuận (ii),60.000.000.000,-,60000000000.0,
Công ty TNHH Năng lượng GelexNinh Thuận (ii),b. Dài hạn > Công ty TNHH Năng lượng GelexNinh Thuận (ii),Công ty TNHH Năng lượng GelexNinh Thuận (ii),60.000.000.000,-,60000000000.0,
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu về cho vay dài hạn từ các bên liên quan(Chi tiết tại Thuyết minh số 37),Trong đó: > Phải thu về cho vay dài hạn từ các bên liên quan(Chi tiết tại Thuyết minh số 37),Phải thu về cho vay dài hạn từ các bên liên quan(Chi tiết tại Thuyết minh số 37),60.000.000.000,-,60000000000.0,
