row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
,,,VND,VND,,
"Dividends, profitspayable","Dividends, profitspayable","Dividends, profitspayable","323,852,242,844","17,115,522,769",,
Short-term deposits received (i),Short-term deposits received (i),Short-term deposits received (i),"79,933,888,285","129,796,113,947",,
Interest payable,Interest payable,Interest payable,"25,253,057,299","2,995,027,906",,
Payables related to L/C,Payables related to L/C,Payables related to L/C,-,"771,335,448,161",,
Others,Others,Others,"12,660,414,721","17,253,831,021",,
,,,"441,699,603,149","938,495,943,804",,
In which:,In which:,In which:,In which:,In which:,,
Other current payables to related parties(Details stated in Note 37),Other current payables to related parties(Details stated in Note 37),Other current payables to related parties(Details stated in Note 37),"287,512,104,402","2,600,000,003",,
