row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
Chi phí sửa chữa tài sản cố định,a. Ngắn hạn > Chi phí sửa chữa tài sản cố định,Chi phí sửa chữa tài sản cố định,7.454.971.039,3.651.482.779,7454971039.0,3651482779.0
"Công cụ, dụng cụ xuất dùng","a. Ngắn hạn > Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",2.709.218.480,841.550.804,2709218480.0,841550804.0
"Chi phí quảng cáo, hội nghị","a. Ngắn hạn > Chi phí quảng cáo, hội nghị","Chi phí quảng cáo, hội nghị",2.193.434.777,2.646.153.907,2193434777.0,2646153907.0
"Chi phí thuê đất, văn phòng, cửa hàng","a. Ngắn hạn > Chi phí thuê đất, văn phòng, cửa hàng","Chi phí thuê đất, văn phòng, cửa hàng",1.588.557.863,300.618.297,1588557863.0,300618297.0
Chi phí trả trước ngắn hạn khác,a. Ngắn hạn > Chi phí trả trước ngắn hạn khác,Chi phí trả trước ngắn hạn khác,10.869.010.671,9.365.498.542,10869010671.0,9365498542.0
,,,24.815.192.830,16.805.304.329,24815192830.0,16805304329.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
"Tiền thuê cơ sở hạ tầng, mặt bằng (*)","b. Dài hạn > Tiền thuê cơ sở hạ tầng, mặt bằng (*)","Tiền thuê cơ sở hạ tầng, mặt bằng (*)",257.845.381.009,242.870.561.739,257845381009.0,242870561739.0
Tiền thuê đất trả trước (*),b. Dài hạn > Tiền thuê đất trả trước (*),Tiền thuê đất trả trước (*),111.869.551.672,121.947.553.368,111869551672.0,121947553368.0
Chi phí sửa chữa lớn tài sản cố định,b. Dài hạn > Chi phí sửa chữa lớn tài sản cố định,Chi phí sửa chữa lớn tài sản cố định,15.751.891.187,26.458.511.751,15751891187.0,26458511751.0
Chi phí nội thất văn phòng,b. Dài hạn > Chi phí nội thất văn phòng,Chi phí nội thất văn phòng,9.497.341.584,10.950.453.557,9497341584.0,10950453557.0
"Công cụ, dụng cụ xuất dùng","b. Dài hạn > Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",8.417.374.587,12.285.866.374,8417374587.0,12285866374.0
Chi phí di đời máy móc thiết bị,b. Dài hạn > Chi phí di đời máy móc thiết bị,Chi phí di đời máy móc thiết bị,3.283.136.071,10.045.735.252,3283136071.0,10045735252.0
Chi phí bởi thường giải phóng mặt bằng,b. Dài hạn > Chi phí bởi thường giải phóng mặt bằng,Chi phí bởi thường giải phóng mặt bằng,,55.306.525.626,,55306525626.0
Chi phí trả trước dài hạn khác,b. Dài hạn > Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,15.818.610.408,13.657.666.874,15818610408.0,13657666874.0
,,,422.483.286.518,493.522.874.541,422483286518.0,493522874541.0
