row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
,,,VND,VND,,
Within one year,Within one year,Within one year,"243,283,076,681","1,494,053,809,093",,
In the second year,In the second year,In the second year,"185,464,575,656","410,051,577,761",,
From the third to the fifth year inclusive,From the third to the fifth year inclusive,From the third to the fifth year inclusive,"267,960,252,820","805,155,460,010",,
After five years,After five years,After five years,-,"20,436,834,235",,
,,,"696,707,905,157","2,729,697,681,099",,
Less: amount due for settlement within 12 months,Less: amount due for settlement within 12 months,Less: amount due for settlement within 12 months,"243,283,076,681","1,494,053,809,093",,
Amount due for settlement after 12 months,Amount due for settlement after 12 months,Amount due for settlement after 12 months,"453,424,828,476","1,235,643,872,006",,
