row_label_raw,row_label_full,col_0,Vietnam - Hungary Electric Machinery Manufacturing Joint Stock Company (i),MEE Transmission Transformer Manufacturing Joint Stock Company,Electrical Equipment Joint Stock Company,Phu Thanh My Joint Stock Company,Total,numeric__Vietnam - Hungary Electric Machinery Manufacturing Joint Stock Company (i),numeric__MEE Transmission Transformer Manufacturing Joint Stock Company,numeric__Electrical Equipment Joint Stock Company,numeric__Phu Thanh My Joint Stock Company,numeric__Total
COST,COST,COST,VND,VND,VND,VND,VND,,,,,
Opening balance,Opening balance,Opening balance,"22,071,631,237","166,685,653,795","27,734,837,846","38,184,709,266","254,676,832,144",,,,,
Closing balance,Closing balance,Closing balance,"22,071,631,237","166,685,653,795","27,734,837,846","38,184,709,266","254,676,832,144",,,,,
ACCUMULATED AMORTISATION,ACCUMULATED AMORTISATION,ACCUMULATED AMORTISATION,ACCUMULATED AMORTISATION,ACCUMULATED AMORTISATION,ACCUMULATED AMORTISATION,ACCUMULATED AMORTISATION,ACCUMULATED AMORTISATION,,,,,
Opening balance,Opening balance,Opening balance,"13,242,978,740","83,342,826,900","17,946,071,551","15,861,340,773","130,393,217,964",,,,,
Charge during the year,Charge during the year,Charge during the year,"2,522,472,141","16,668,565,380","3,262,922,100","7,049,484,788","29,503,444,409",,,,,
Closing balance,Closing balance,Closing balance,"15,765,450,881","100,011,392,280","21,208,993,651","22,910,825,561","159,896,662,373",,,,,
NET BOOK VALUE,NET BOOK VALUE,NET BOOK VALUE,NET BOOK VALUE,NET BOOK VALUE,NET BOOK VALUE,NET BOOK VALUE,NET BOOK VALUE,,,,,
Opening balance,Opening balance,Opening balance,"8,828,652,497","83,342,826,895","9,788,766,295","22,323,368,493","124,283,614,180",,,,,
Closing balance,Closing balance,Closing balance,"6,306,180,356","66,674,261,515","6,525,844,195","15,273,883,705","94,780,169,771",,,,,
